WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
1708,17,8,APRIL,4,"21,22"
1708,17,8,JUNE,6,"17,21"
1708,17,8,AUGUST,8,"16,17"
1708,17,8,OCTOBER,10,"13,14"
1709,17,9,APRIL,4,"25,26"
1709,17,9,JUNE,6,"22,23"
1709,17,9,AUGUST,8,"18,19"
1709,17,9,OCTOBER,10,"17,18"
1710,17,10,APRIL,4,"27,28"
1710,17,10,JUNE,6,"24,27"
1710,17,10,AUGUST,8,"22,23"
1710,17,10,OCTOBER,10,"19,20"
1711,17,11,APRIL,4,"29,2"
1711,17,11,JUNE,6,"28,29"
1711,17,11,AUGUST,8,"24,25"
1711,17,11,OCTOBER,10,"21,24"
1712,17,12,MAY,5,"3,4"
1712,17,12,JUNE,6,"30,1"
1712,17,12,AUGUST,8,"26,29"
1712,17,12,OCTOBER,10,"25,26"
1713,17,13,MAY,5,"5,6"
1713,17,13,JULY,7,"5,6"
1713,17,13,AUGUST,8,"30,31"
1713,17,13,OCTOBER,10,"27,28"
1714,17,14,MAY,5,"9,10"
1714,17,14,JULY,7,"7,8"
1714,17,14,SEPTEMBER,9,"1,2"
1714,17,14,OCTOBER,10,"31,1"
1715,17,15,MAY,5,"11,12"
1715,17,15,JULY,7,"11,12"
1715,17,15,SEPTEMBER,9,"6,7"
1715,17,15,NOVEMBER,11,"2,3"
1716,17,16,MAY,5,"13,16"
1716,17,16,JULY,7,"13,14"
1716,17,16,SEPTEMBER,9,"8,9"
1716,17,16,NOVEMBER,11,"4,7"
1717,17,17,MAY,5,"17,18"
1717,17,17,JULY,7,"15,18"
1717,17,17,SEPTEMBER,9,"12,13"
1717,17,17,NOVEMBER,11,"8,9"
1718,17,18,MAY,5,"19,20"
1718,17,18,JULY,7,"19,20"
1718,17,18,SEPTEMBER,9,"14,15"
1718,17,18,NOVEMBER,11,"10,11"
1719,17,19,MAY,5,"23,24"
1719,17,19,JULY,7,"21,22"
1719,17,19,SEPTEMBER,9,"16,19"
1719,17,19,NOVEMBER,11,"14,15"
1720,17,20,MAY,5,"25,26"
1720,17,20,JULY,7,"25,26"
1720,17,20,SEPTEMBER,9,"20,21"
1720,17,20,NOVEMBER,11,"16,17"
1801,18,1,APRIL,4,"1,4"
1801,18,1,MAY,5,"23,24"
1801,18,1,JULY,7,"15,18"
1801,18,1,SEPTEMBER,9,"12,13"
1801,18,1,OCTOBER,10,"27,28"
1802,18,2,APRIL,4,"7,8"
1802,18,2,MAY,5,"27,31"
1802,18,2,JULY,7,"21,22"
1802,18,2,SEPTEMBER,9,"8,9"
1802,18,2,OCTOBER,10,31
1802,18,2,NOVEMBER,11,1
1803,18,3,APRIL,4,"5,6"
1803,18,3,MAY,5,"25,26"
1803,18,3,JULY,7,"19,20"
1803,18,3,SEPTEMBER,9,"6,7"
1803,18,3,NOVEMBER,11,"2,3"
1804,18,4,APRIL,4,"11,12"
1804,18,4,JUNE,6,"1,2"
1804,18,4,JULY,7,"27,28"
1804,18,4,SEPTEMBER,9,"14,15"
1804,18,4,NOVEMBER,11,"4,7"
1805,18,5,APRIL,4,"13,14"
1805,18,5,JUNE,6,"7,8"
1805,18,5,AUGUST,8,"2,3"
1805,18,5,SEPTEMBER,9,"20,21"
1805,18,5,NOVEMBER,11,"8,9"
1806,18,6,APRIL,4,"19,20"
1806,18,6,JUNE,6,"15,16"
1806,18,6,AUGUST,8,"10,11"
1806,18,6,SEPTEMBER,9,"28,29"
1806,18,6,NOVEMBER,11,"10,11"
1807,18,7,APRIL,4,"15,18"
1807,18,7,JUNE,6,"9,10"
1807,18,7,JULY,7,"25,26"
1807,18,7,SEPTEMBER,9,"16,19"
1807,18,7,NOVEMBER,11,"14,15"
1808,18,8,APRIL,4,"21,22"
1808,18,8,JUNE,6,"13,14"
1808,18,8,JULY,7,29
1808,18,8,AUGUST,8,1
1808,18,8,SEPTEMBER,9,"22,23"
1809,18,9,APRIL,4,"27,28"
1809,18,9,JUNE,6,"22,23"
1809,18,9,AUGUST,8,"16,17"
1809,18,9,OCTOBER,10,"4,5"
1809,18,9,NOVEMBER,11,"16,17"
1810,18,10,APRIL,4,"25,26"
1810,18,10,JUNE,6,"3,6"
1810,18,10,AUGUST,8,"4,5"
1810,18,10,SEPTEMBER,9,"26,27"
1811,18,11,APRIL,4,29
1811,18,11,MAY,5,2
1811,18,11,JUNE,6,"17,21"
1811,18,11,AUGUST,8,"8,9"
1811,18,11,SEPTEMBER,9,30
1811,18,11,OCTOBER,10,3
1812,18,12,MAY,5,"3,4"
1812,18,12,JUNE,6,"28,29"
1812,18,12,AUGUST,8,"24,25"
1812,18,12,OCTOBER,10,"11,12"
1813,18,13,MAY,5,"11,12"
1813,18,13,JULY,7,"5,6"
1813,18,13,AUGUST,8,"26,29"
1813,18,13,OCTOBER,10,"25,26"
1814,18,14,MAY,5,"17,18"
1814,18,14,JULY,7,"13,14"
1814,18,14,AUGUST,8,"30,31"
1814,18,14,OCTOBER,10,"19,20"
1815,18,15,MAY,5,"19,20"
1815,18,15,JULY,7,"11,12"
1815,18,15,AUGUST,8,"12,15"
1815,18,15,OCTOBER,10,"6,7"
1816,18,16,MAY,5,"9,10"
1816,18,16,JULY,7,"7,8"
1816,18,16,SEPTEMBER,9,"1,2"
1816,18,16,OCTOBER,10,"13,14"
1817,18,17,MAY,5,"13,16"
1817,18,17,JUNE,6,"24,27"
1817,18,17,AUGUST,8,"18,19"
1817,18,17,OCTOBER,10,"17,18"
1818,18,18,MAY,5,"5,6"
1818,18,18,JUNE,6,30
1818,18,18,JULY,7,1
1818,18,18,AUGUST,8,"22,23"
1818,18,18,OCTOBER,10,"21,24"
1901,19,1,APRIL,4,"1,4"
1901,19,1,JUNE,6,"13,14"
1901,19,1,AUGUST,8,"24,25"
1901,19,1,NOVEMBER,11,"4,7"
1902,19,2,APRIL,4,"5,6"
1902,19,2,JUNE,6,"15,16"
1902,19,2,AUGUST,8,"26,29"
1902,19,2,NOVEMBER,11,"8,9"
1903,19,3,APRIL,4,"7,8"
1903,19,3,JUNE,6,"17,21"
1903,19,3,AUGUST,8,"30,31"
1903,19,3,NOVEMBER,11,"10,11"
1904,19,4,APRIL,4,"11,12"
1904,19,4,JUNE,6,"22,23"
1904,19,4,SEPTEMBER,9,"1,2"
1904,19,4,NOVEMBER,11,"14,15"
1905,19,5,APRIL,4,"13,14"
1905,19,5,JUNE,6,"24,27"
1905,19,5,SEPTEMBER,9,"6,7"
1905,19,5,NOVEMBER,11,"16,17"
1906,19,6,APRIL,4,"15,18"
1906,19,6,JUNE,6,"28,29"
1906,19,6,SEPTEMBER,9,"8,9"
1907,19,7,APRIL,4,"19,20"
1907,19,7,JUNE,6,30
1907,19,7,JULY,7,1
1907,19,7,SEPTEMBER,9,"12,13"
1908,19,8,APRIL,4,"21,22"
1908,19,8,JULY,7,"5,6"
1908,19,8,SEPTEMBER,9,"14,15"
1909,19,9,APRIL,4,"25,26"
1909,19,9,JULY,7,"7,8"
1909,19,9,SEPTEMBER,9,"16,19"
1910,19,10,APRIL,4,"27,28"
1910,19,10,JULY,7,"11,12"
1910,19,10,SEPTEMBER,9,"20,21"
1911,19,11,APRIL,4,29
1911,19,11,MAY,5,2
1911,19,11,JULY,7,"13,14"
1911,19,11,SEPTEMBER,9,"22,23"
1912,19,12,MAY,5,"3,4"
1912,19,12,JULY,7,"15,18"
1912,19,12,SEPTEMBER,9,"26,27"
1913,19,13,MAY,5,"5,6"
1913,19,13,JULY,7,"19,20"
1913,19,13,SEPTEMBER,9,"28,29"
1914,19,14,MAY,5,"9,10"
1914,19,14,JULY,7,"21,22"
1914,19,14,SEPTEMBER,9,30
1914,19,14,OCTOBER,10,3
1915,19,15,MAY,5,"11,12"
1915,19,15,JULY,7,"25,26"
1915,19,15,OCTOBER,10,"4,5"
1916,19,16,MAY,5,"13,16"
1916,19,16,JULY,7,"27,28"
1916,19,16,OCTOBER,10,"6,7"
1917,19,17,MAY,5,"17,18"
1917,19,17,JULY,7,29
1917,19,17,AUGUST,8,1
1917,19,17,OCTOBER,10,"11,12"
1918,19,18,MAY,5,"19,20"
1918,19,18,AUGUST,8,"2,3"
1918,19,18,OCTOBER,10,"13,14"
1919,19,19,MAY,5,"23,24"
1919,19,19,AUGUST,8,"4,5"
1919,19,19,OCTOBER,10,"17,18"
1920,19,20,MAY,5,"25,26"
1920,19,20,AUGUST,8,"8,9"
1920,19,20,OCTOBER,10,"19,20"
1921,19,21,MAY,5,"27,31"
1921,19,21,AUGUST,8,"10,11"
1921,19,21,OCTOBER,10,"21,24"
1922,19,22,JUNE,6,"1,2"
1922,19,22,AUGUST,8,"12,15"
1922,19,22,OCTOBER,10,"25,26"
1923,19,23,JUNE,6,"3,6"
1923,19,23,AUGUST,8,"16,17"
1923,19,23,OCTOBER,10,"27,28"
1924,19,24,JUNE,6,"7,8"
1924,19,24,AUGUST,8,"18,19"
1924,19,24,OCTOBER,10,31
1924,19,24,NOVEMBER,11,1
1925,19,25,JUNE,6,"9,10"
1925,19,25,AUGUST,8,"22,23"
1925,19,25,NOVEMBER,11,"2,3"
2001,20,1,APRIL,4,"1,4"
2001,20,1,MAY,5,"17,18"
2001,20,1,JULY,7,"5,6"
2001,20,1,AUGUST,8,"18,19"
2001,20,1,OCTOBER,10,"4,5"
2001,20,1,NOVEMBER,11,"18,21"
2002,20,2,APRIL,4,"5,6"
2002,20,2,MAY,5,"19,20"
2002,20,2,JULY,7,"7,8"
2002,20,2,AUGUST,8,"22,23"
2002,20,2,OCTOBER,10,"6,7"
2003,20,3,APRIL,4,"7,8"
2003,20,3,MAY,5,"23,24"
2003,20,3,JULY,7,"11,12"
2003,20,3,AUGUST,8,"24,25"
2003,20,3,OCTOBER,10,"11,12"
2004,20,4,APRIL,4,"11,12"
2004,20,4,MAY,5,"25,26"
2004,20,4,JULY,7,"13,14"
2004,20,4,AUGUST,8,"26,29"
2004,20,4,OCTOBER,10,"13,14"
2005,20,5,APRIL,4,"13,14"
2005,20,5,MAY,5,"27,31"
2005,20,5,JULY,7,"15,18"
2005,20,5,AUGUST,8,"30,31"
2005,20,5,OCTOBER,10,"17,18"
2006,20,6,APRIL,4,"15,18"
2006,20,6,JUNE,6,"1,2"
2006,20,6,JULY,7,"19,20"
2006,20,6,SEPTEMBER,9,"1,2"
2006,20,6,OCTOBER,10,"19,20"
2007,20,7,APRIL,4,"19,20"
2007,20,7,JUNE,6,"3,6"
2007,20,7,JULY,7,"21,22"
2007,20,7,SEPTEMBER,9,"6,7"
2007,20,7,OCTOBER,10,"21,24"
2008,20,8,APRIL,4,"21,22"
2008,20,8,JUNE,6,"7,8"
2008,20,8,JULY,7,"25,26"
2008,20,8,SEPTEMBER,9,"8,9"
2008,20,8,OCTOBER,10,"25,26"
2009,20,9,APRIL,4,"25,26"
2009,20,9,JUNE,6,"9,10"
2009,20,9,JULY,7,"27,28"
2009,20,9,SEPTEMBER,9,"12,13"
2009,20,9,OCTOBER,10,"27,28"
2010,20,10,APRIL,4,"27,28"
2010,20,10,JUNE,6,"13,14"
2010,20,10,JULY,7,29
2010,20,10,AUGUST,8,1
2010,20,10,SEPTEMBER,9,"14,15"
2010,20,10,OCTOBER,10,31
2010,20,10,NOVEMBER,11,1
2011,20,11,APRIL,4,29
2011,20,11,MAY,5,2
2011,20,11,JUNE,6,"15,16"
2011,20,11,AUGUST,8,"2,3"
2011,20,11,SEPTEMBER,9,"16,19"
2011,20,11,NOVEMBER,11,"2,3"
2012,20,12,MAY,5,"3,4"
2012,20,12,JUNE,6,"17,21"
2012,20,12,AUGUST,8,"4,5"
2012,20,12,SEPTEMBER,9,"20,21"
2012,20,12,NOVEMBER,11,"4,7"
2013,20,13,MAY,5,"5,6"
2013,20,13,JUNE,6,"22,23"
2013,20,13,AUGUST,8,"8,9"
2013,20,13,SEPTEMBER,9,"22,23"
2013,20,13,NOVEMBER,11,"8,9"
2014,20,14,MAY,5,"9,10"
2014,20,14,JUNE,6,"24,27"
2014,20,14,AUGUST,8,"10,11"
2014,20,14,SEPTEMBER,9,"26,27"
2014,20,14,NOVEMBER,11,"10,11"
2015,20,15,MAY,5,"11,12"
2015,20,15,JUNE,6,"28,29"
2015,20,15,AUGUST,8,"12,15"
2015,20,15,SEPTEMBER,9,"28,29"
2015,20,15,NOVEMBER,11,"14,15"
2016,20,16,MAY,5,"13,16"
2016,20,16,JUNE,6,30
2016,20,16,JULY,7,1
2016,20,16,AUGUST,8,"16,17"
2016,20,16,SEPTEMBER,9,30
2016,20,16,OCTOBER,10,3
2016,20,16,NOVEMBER,11,"16,17"
2101,21,01,APRIL,4,"1,4"
2101,21,01,MAY,5,"25,26"
2101,21,01,JULY,7,"21,22"
2101,21,01,SEPTEMBER,9,"14,15"
2101,21,01,NOVEMBER,11,"8,9"
2102,21,02,APRIL,4,"5,6"
2102,21,02,MAY,5,"27,31"
2102,21,02,JULY,7,"25,26"
2102,21,02,SEPTEMBER,9,"16,19"
2102,21,02,NOVEMBER,11,"10,11"
2103,21,03,APRIL,4,"7,8"
2103,21,03,JUNE,6,"1,2"
2103,21,03,JULY,7,"27,28"
2103,21,03,SEPTEMBER,9,"20,21"
2103,21,03,NOVEMBER,11,"14,15"
2104,21,04,APRIL,4,"11,12"
2104,21,04,JUNE,6,"3,6"
2104,21,04,JULY,7,29
2104,21,04,AUGUST,8,1
2104,21,04,SEPTEMBER,9,"22,23"
2104,21,04,NOVEMBER,11,"16,17"
2105,21,05,APRIL,4,"13,14"
2105,21,05,JUNE,6,"7,8"
2105,21,05,AUGUST,8,"2,3"
2105,21,05,SEPTEMBER,9,"26,27"
2106,21,06,APRIL,4,"15,18"
2106,21,06,JUNE,6,"9,10"
2106,21,06,AUGUST,8,"4,5"
2106,21,06,SEPTEMBER,9,"28,29"
2107,21,07,APRIL,4,"19,20"
2107,21,07,JUNE,6,"13,14"
2107,21,07,AUGUST,8,"8,9"
2107,21,07,SEPTEMBER,9,30
2107,21,07,OCTOBER,10,3
2108,21,08,APRIL,4,"21,22"
2108,21,08,JUNE,6,"15,16"
2108,21,08,AUGUST,8,"10,11"
2108,21,08,OCTOBER,10,"4,5"
2109,21,09,APRIL,4,"25,26"
2109,21,09,JUNE,6,"17,21"
2109,21,09,AUGUST,8,"12,15"
2109,21,09,OCTOBER,10,"6,7"
2110,21,10,APRIL,4,"27,28"
2110,21,10,JUNE,6,"22,23"
2110,21,10,AUGUST,8,"16,17"
2110,21,10,OCTOBER,10,"11,12"
2111,21,11,APRIL,4,29
2111,21,11,MAY,5,2
2111,21,11,JUNE,6,"24,27"
2111,21,11,AUGUST,8,"18,19"
2111,21,11,OCTOBER,10,"13,14"
2112,21,12,MAY,5,"3,4"
2112,21,12,JUNE,6,"28,29"
2112,21,12,AUGUST,8,"22,23"
2112,21,12,OCTOBER,10,"17,18"
2113,21,13,MAY,5,"5,6"
2113,21,13,JUNE,6,30
2113,21,13,JULY,7,1
2113,21,13,AUGUST,8,"24,25"
2113,21,13,OCTOBER,10,"19,20"
2114,21,14,MAY,5,"9,10"
2114,21,14,JULY,7,"5,6"
2114,21,14,AUGUST,8,"26,29"
2114,21,14,OCTOBER,10,"21,24"
2115,21,15,MAY,5,"11,12"
2115,21,15,JULY,7,"7,8"
2115,21,15,AUGUST,8,"30,31"
2115,21,15,OCTOBER,10,"25,26"
2116,21,16,MAY,5,"13,16"
2116,21,16,JULY,7,"11,12"
2116,21,16,SEPTEMBER,9,"1,2"
2116,21,16,OCTOBER,10,"27,28"
2117,21,17,MAY,5,"17,18"
2117,21,17,JULY,7,"13,14"
2117,21,17,SEPTEMBER,9,"6,7"
2117,21,17,OCTOBER,10,31
2117,21,17,NOVEMBER,11,1
2118,21,18,MAY,5,"19,20"
2118,21,18,JULY,7,"15,18"
2118,21,18,SEPTEMBER,9,"8,9"
2118,21,18,NOVEMBER,11,"2,3"
2119,21,19,MAY,5,"23,24"
2119,21,19,JULY,7,"19,20"
2119,21,19,SEPTEMBER,9,"12,13"
2119,21,19,NOVEMBER,11,"4,7"
2201,22,01,APRIL,4,"1,4"
2201,22,01,MAY,5,"11,12"
2201,22,01,JUNE,6,"22,23"
2201,22,01,AUGUST,8,"2,3"
2201,22,01,SEPTEMBER,9,"12,13"
2201,22,01,OCTOBER,10,"21,24"
2202,22,02,APRIL,4,"5,6"
2202,22,02,MAY,5,"13,16"
2202,22,02,JUNE,6,"24,27"
2202,22,02,AUGUST,8,"4,5"
2202,22,02,SEPTEMBER,9,"14,15"
2202,22,02,OCTOBER,10,"25,26"
2203,22,03,APRIL,4,"7,8"
2203,22,03,MAY,5,"17,18"
2203,22,03,JUNE,6,"28,29"
2203,22,03,AUGUST,8,"8,9"
2203,22,03,SEPTEMBER,9,"16,19"
2203,22,03,OCTOBER,10,"27,28"
2204,22,04,APRIL,4,"11,12"
2204,22,04,MAY,5,"19,20"
2204,22,04,JUNE,6,30
2204,22,04,JULY,7,1
2204,22,04,AUGUST,8,"10,11"
2204,22,04,SEPTEMBER,9,"20,21"
2204,22,04,OCTOBER,10,31
2204,22,04,NOVEMBER,11,1
2205,22,05,APRIL,4,"13,14"
2205,22,05,MAY,5,"23,24"
2205,22,05,JULY,7,"5,6"
2205,22,05,AUGUST,8,"12,15"
2205,22,05,SEPTEMBER,9,"22,23"
2205,22,05,NOVEMBER,11,"2,3"
2206,22,06,APRIL,4,"15,18"
2206,22,06,MAY,5,"25,26"
2206,22,06,JULY,7,"7,8"
2206,22,06,AUGUST,8,"16,17"
2206,22,06,SEPTEMBER,9,"26,27"
2206,22,06,NOVEMBER,11,"4,7"
2207,22,07,APRIL,4,"19,20"
2207,22,07,MAY,5,"27,31"
2207,22,07,JULY,7,"11,12"
2207,22,07,AUGUST,8,"18,19"
2207,22,07,SEPTEMBER,9,"28,29"
2207,22,07,NOVEMBER,11,"8,9"
2208,22,08,APRIL,4,"21,22"
2208,22,08,JUNE,6,"1,2"
2208,22,08,JULY,7,"13,14"
2208,22,08,AUGUST,8,"22,23"
2208,22,08,SEPTEMBER,9,30
2208,22,08,OCTOBER,10,3
2208,22,08,NOVEMBER,11,"10,11"
2209,22,09,APRIL,4,"25,26"
2209,22,09,JUNE,6,"3,6"
2209,22,09,JULY,7,"15,18"
2209,22,09,AUGUST,8,"24,25"
2209,22,09,OCTOBER,10,"4,5"
2209,22,09,NOVEMBER,11,"14,15"
2210,22,10,APRIL,4,"27,28"
2210,22,10,JUNE,6,"7,8"
2210,22,10,JULY,7,"19,20"
2210,22,10,AUGUST,8,"26,29"
2210,22,10,OCTOBER,10,"6,7"
2210,22,10,NOVEMBER,11,"16,17"
2211,22,11,APRIL,4,29
2211,22,11,MAY,5,2
2211,22,11,JUNE,6,"9,10"
2211,22,11,JULY,7,"21,22"
2211,22,11,AUGUST,8,"30,31"
2211,22,11,OCTOBER,10,"11,12"
2211,22,11,NOVEMBER,11,18
2212,22,12,MAY,5,"3,4"
2212,22,12,JUNE,6,"13,14"
2212,22,12,JULY,7,"25,26"
2212,22,12,SEPTEMBER,9,"1,2"
2212,22,12,OCTOBER,10,"13,14"
2213,22,13,MAY,5,"5,6"
2213,22,13,JUNE,6,"15,16"
2213,22,13,JULY,7,"27,28"
2213,22,13,SEPTEMBER,9,"6,7"
2213,22,13,OCTOBER,10,"17,18"
2214,22,14,MAY,5,"9,10"
2214,22,14,JUNE,6,"17,21"
2214,22,14,JULY,7,29
2214,22,14,AUGUST,8,1
2214,22,14,SEPTEMBER,9,"8,9"
2214,22,14,OCTOBER,10,"19,20"
2301,23,01,APRIL,4,"4,5"
2301,23,01,MAY,5,"26,27"
2301,23,01,JULY,7,"22,25"
2301,23,01,SEPTEMBER,9,"15,16"
2301,23,01,NOVEMBER,11,"9,10"
2302,23,02,APRIL,4,"6,7"
2302,23,02,MAY,5,31
2302,23,02,JUNE,6,1
2302,23,02,JULY,7,"26,27"
2302,23,02,SEPTEMBER,9,"19,20"
2302,23,02,NOVEMBER,11,"11,14"
2303,23,03,APRIL,4,"8,11"
2303,23,03,JUNE,6,"2,3"
2303,23,03,JULY,7,"28,29"
2303,23,03,SEPTEMBER,9,"21,22"
2303,23,03,NOVEMBER,11,"15,16"
2304,23,04,APRIL,4,"12,13"
2304,23,04,JUNE,6,"6,7"
2304,23,04,AUGUST,8,"1,2"
2304,23,04,SEPTEMBER,9,"23,26"
2304,23,04,NOVEMBER,11,"17,18"
2305,23,05,APRIL,4,"14,15"
2305,23,05,JUNE,6,"8,9"
2305,23,05,AUGUST,8,"3,4"
2305,23,05,SEPTEMBER,9,"27,28"
2306,23,06,APRIL,4,"18,19"
2306,23,06,JUNE,6,"10,13"
2306,23,06,AUGUST,8,"5,8"
2306,23,06,SEPTEMBER,9,"29,30"
2307,23,07,APRIL,4,"20,21"
2307,23,07,JUNE,6,"14,15"
2307,23,07,AUGUST,8,"9,10"
2307,23,07,OCTOBER,10,"3,4"
2308,23,08,APRIL,4,"22,25"
2308,23,08,JUNE,6,"16,17"
2308,23,08,AUGUST,8,"11,12"
2308,23,08,OCTOBER,10,"5,6"
2309,23,09,APRIL,4,"26,27"
2309,23,09,JUNE,6,"21,22"
2309,23,09,AUGUST,8,"15,16"
2309,23,09,OCTOBER,10,"7,11"
2310,23,10,APRIL,4,"28,29"
2310,23,10,JUNE,6,"23,24"
2310,23,10,AUGUST,8,"17,18"
2310,23,10,OCTOBER,10,"12,13"
2311,23,11,MAY,5,"2,3"
2311,23,11,JUNE,6,"27,28"
2311,23,11,AUGUST,8,"19,22"
2311,23,11,OCTOBER,10,"14,17"
2312,23,12,MAY,5,"4,5"
2312,23,12,JUNE,6,"29,30"
2312,23,12,AUGUST,8,"23,24"
2312,23,12,OCTOBER,10,"18,19"
2313,23,13,MAY,5,"6,9"
2313,23,13,JULY,7,"1,5"
2313,23,13,AUGUST,8,"25,26"
2313,23,13,OCTOBER,10,"20,21"
2314,23,14,MAY,5,"10,11"
2314,23,14,JULY,7,"6,7"
2314,23,14,AUGUST,8,"29,30"
2314,23,14,OCTOBER,10,"24,25"
2315,23,15,MAY,5,"12,13"
2315,23,15,JULY,7,"8,11"
2315,23,15,AUGUST,8,31
2315,23,15,SEPTEMBER,9,1
2315,23,15,OCTOBER,10,"26,27"
2316,23,16,MAY,5,"16,17"
2316,23,16,JULY,7,"12,13"
2316,23,16,SEPTEMBER,9,"2,6"
2316,23,16,OCTOBER,10,"28,31"
2317,23,17,MAY,5,"18,19"
2317,23,17,JULY,7,"14,15"
2317,23,17,SEPTEMBER,9,"7,8"
2317,23,17,NOVEMBER,11,"1,2"
2318,23,18,MAY,5,"20,23"
2318,23,18,JULY,7,"18,19"
2318,23,18,SEPTEMBER,9,"9,12"
2318,23,18,NOVEMBER,11,"3,4"
2319,23,19,MAY,5,"24,25"
2319,23,19,JULY,7,"20,21"
2319,23,19,SEPTEMBER,9,"13,14"
2319,23,19,NOVEMBER,11,"7,8"
2401,24,01,APRIL,4,"1,4"
2401,24,01,MAY,5,"3,4"
2401,24,01,JUNE,6,"3,6"
2401,24,01,JULY,7,"7,8"
2401,24,01,AUGUST,8,"8,9"
2401,24,01,SEPTEMBER,9,"8,9"
2401,24,01,OCTOBER,10,"11,12"
2401,24,01,NOVEMBER,11,"10,11"
2402,24,02,APRIL,4,"5,6"
2402,24,02,MAY,5,"5,6"
2402,24,02,JUNE,6,"7,8"
2402,24,02,JULY,7,"11,12"
2402,24,02,AUGUST,8,"10,11"
2402,24,02,SEPTEMBER,9,"12,13"
2402,24,02,OCTOBER,10,"13,14"
2402,24,02,NOVEMBER,11,"14,15"
2403,24,03,APRIL,4,"7,8"
2403,24,03,MAY,5,"9,10"
2403,24,03,JUNE,6,"9,10"
2403,24,03,JULY,7,"13,14"
2403,24,03,AUGUST,8,"12,15"
2403,24,03,SEPTEMBER,9,"14,15"
2403,24,03,OCTOBER,10,"17,18"
2403,24,03,NOVEMBER,11,"16,17"
2404,24,04,APRIL,4,"11,12"
2404,24,04,MAY,5,"11,12"
2404,24,04,JUNE,6,"13,14"
2404,24,04,JULY,7,"15,18"
2404,24,04,AUGUST,8,"16,17"
2404,24,04,SEPTEMBER,9,"16,19"
2404,24,04,OCTOBER,10,"19,20"
2405,24,05,APRIL,4,"13,14"
2405,24,05,MAY,5,"13,16"
2405,24,05,JUNE,6,"15,16"
2405,24,05,JULY,7,"19,20"
2405,24,05,AUGUST,8,"18,19"
2405,24,05,SEPTEMBER,9,"20,21"
2405,24,05,OCTOBER,10,"21,24"
2406,24,06,APRIL,4,"15,18"
2406,24,06,MAY,5,"17,18"
2406,24,06,JUNE,6,"17,21"
2406,24,06,JULY,7,"21,22"
2406,24,06,AUGUST,8,"22,23"
2406,24,06,SEPTEMBER,9,"22,23"
2406,24,06,OCTOBER,10,"25,26"
2407,24,07,APRIL,4,"19,20"
2407,24,07,MAY,5,"19,20"
2407,24,07,JUNE,6,"22,23"
2407,24,07,JULY,7,"25,26"
2407,24,07,AUGUST,8,"24,25"
2407,24,07,SEPTEMBER,9,"26,27"
2407,24,07,OCTOBER,10,"27,28"
2408,24,08,APRIL,4,"21,22"
2408,24,08,MAY,5,"23,24"
2408,24,08,JUNE,6,"24,27"
2408,24,08,JULY,7,"27,28"
2408,24,08,AUGUST,8,"26,29"
2408,24,08,SEPTEMBER,9,"28,29"
2408,24,08,OCTOBER,10,31
2408,24,08,NOVEMBER,11,1
2409,24,09,APRIL,4,"25,26"
2409,24,09,MAY,5,"25,26"
2409,24,09,JUNE,6,"28,29"
2409,24,09,JULY,7,29
2409,24,09,AUGUST,8,"1/30,31"
2409,24,09,SEPTEMBER,9,30
2409,24,09,OCTOBER,10,3
2409,24,09,NOVEMBER,11,"2,3"
2410,24,10,APRIL,4,"27,28"
2410,24,10,MAY,5,"27,31"
2410,24,10,JUNE,6,30
2410,24,10,JULY,7,1
2410,24,10,AUGUST,8,"2,3"
2410,24,10,SEPTEMBER,9,"1,2"
2410,24,10,OCTOBER,10,"4,5"
2410,24,10,NOVEMBER,11,"4,7"
2411,24,11,APRIL,4,29
2411,24,11,MAY,5,2
2411,24,11,JUNE,6,"1,2"
2411,24,11,JULY,7,"5,6"
2411,24,11,AUGUST,8,"4,5"
2411,24,11,SEPTEMBER,9,"6,7"
2411,24,11,OCTOBER,10,"6,7"
2411,24,11,NOVEMBER,11,"8,9"
2501,25,01,APRIL,4,"4,5"
2501,25,01,MAY,5,"2,3"
2501,25,01,JUNE,6,"6,7"
2501,25,01,JULY,7,5
2501,25,01,AUGUST,8,"1,2"
2501,25,01,SEPTEMBER,9,6
2501,25,01,OCTOBER,10,"3,4"
2501,25,01,NOVEMBER,11,"1,7"
2502,25,02,APRIL,4,"6,7"
2502,25,02,MAY,5,"4,5"
2502,25,02,JUNE,6,"1,2"
2502,25,02,JULY,7,"6,7"
2502,25,02,AUGUST,8,"3,4"
2502,25,02,SEPTEMBER,9,"1,7"
2502,25,02,OCTOBER,10,"5,6"
2502,25,02,NOVEMBER,11,"2,3"
2503,25,03,APRIL,4,"1,11"
2503,25,03,MAY,5,"6,9"
2503,25,03,JUNE,6,"3,13"
2503,25,03,JULY,7,"1,11"
2503,25,03,AUGUST,8,"5,8"
2503,25,03,SEPTEMBER,9,"2,12"
2503,25,03,OCTOBER,10,7
2503,25,03,NOVEMBER,11,"4,14"
2504,25,04,APRIL,4,"12,13"
2504,25,04,MAY,5,"10,11"
2504,25,04,JUNE,6,"8,14"
2504,25,04,JULY,7,"12,13"
2504,25,04,AUGUST,8,"9,10"
2504,25,04,SEPTEMBER,9,"13,14"
2504,25,04,OCTOBER,10,"11,12"
2504,25,04,NOVEMBER,11,"8,9"
2505,25,05,APRIL,4,"8,15"
2505,25,05,MAY,5,"12,13"
