WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
2505,25,5,OCTOBER,10,"8,14"
2505,25,5,SEPTEMBER,9,"9,10"
2506,25,6,APRIL,4,"19,20"
2506,25,6,AUGUST,8,"16,17"
2506,25,6,JULY,7,"19,20"
2506,25,6,JUNE,6,"15,21"
2506,25,6,MAY,5,"17,18"
2506,25,6,NOVEMBER,11,"15,16"
2506,25,6,OCTOBER,10,"18,19"
2506,25,6,SEPTEMBER,9,"20,21"
2507,25,7,APRIL,4,"15,21"
2507,25,7,AUGUST,8,"18,19"
2507,25,7,JULY,7,"15,21"
2507,25,7,JUNE,6,"16,17"
2507,25,7,MAY,5,"19,20"
2507,25,7,NOVEMBER,11,"17,18"
2507,25,7,OCTOBER,10,"20,21"
2507,25,7,SEPTEMBER,9,"15,16"
2508,25,8,APRIL,4,"16,26"
2508,25,8,AUGUST,8,"20,23"
2508,25,8,JULY,7,"16,26"
2508,25,8,JUNE,6,"18,28"
2508,25,8,MAY,5,"21,24"
2508,25,8,NOVEMBER,11,19
2508,25,8,OCTOBER,10,"15,25"
2508,25,8,SEPTEMBER,9,"17,27"
2509,25,9,APRIL,4,"27,28"
2509,25,9,AUGUST,8,"24,25"
2509,25,9,JULY,7,"27,28"
2509,25,9,JUNE,6,"22,23"
2509,25,9,MAY,5,"25,26"
2509,25,9,OCTOBER,10,"26,27"
2509,25,9,SEPTEMBER,9,"22,28"
2510,25,10,APRIL,4,"22,23"
2510,25,10,AUGUST,8,"26,27"
2510,25,10,JULY,7,"22,23"
2510,25,10,JUNE,6,"24,25"
2510,25,10,MAY,5,"27,28"
2510,25,10,OCTOBER,10,"22,28"
2510,25,10,SEPTEMBER,9,"23,24"
2601,26,1,APRIL,4,"1,2"
2601,26,1,AUGUST,8,"5,6"
2601,26,1,JULY,7,"6,7"
2601,26,1,JUNE,6,"3,4"
2601,26,1,MAY,5,"3,4"
2601,26,1,OCTOBER,10,"22,7"
2601,26,1,SEPTEMBER,9,"22,7"
2602,26,2,APRIL,4,"5,6"
2602,26,2,AUGUST,8,"23,24"
2602,26,2,JULY,7,"22,23"
2602,26,2,JUNE,6,"22,7"
2602,26,2,MAY,5,"5,6"
2602,26,2,OCTOBER,10,"25,26"
2602,26,2,SEPTEMBER,9,"23,24"
2603,26,3,APRIL,4,"22,7"
2603,26,3,AUGUST,8,"25,26"
2603,26,3,JULY,7,"26,27"
2603,26,3,JUNE,6,"23,24"
2603,26,3,MAY,5,"24,7"
2603,26,3,OCTOBER,10,"27,28"
2603,26,3,SEPTEMBER,9,"27,28"
2604,26,4,APRIL,4,"23,26"
2604,26,4,AUGUST,8,"27,30"
2604,26,4,JULY,7,"28,29"
2604,26,4,JUNE,6,"25,28"
2604,26,4,MAY,5,"25,26"
2604,26,4,NOVEMBER,11,1
2604,26,4,OCTOBER,10,29
2604,26,4,SEPTEMBER,9,"29,30"
2605,26,5,APRIL,4,"8,9"
2605,26,5,AUGUST,8,"12,13"
2605,26,5,JULY,7,"8,9"
2605,26,5,JUNE,6,"10,11"
2605,26,5,MAY,5,"13,14"
2605,26,5,NOVEMBER,11,"11,12"
2605,26,5,OCTOBER,10,"8,14"
2605,26,5,SEPTEMBER,9,"9,10"
2606,26,6,APRIL,4,"12,19"
2606,26,6,AUGUST,8,"9,16"
2606,26,6,JULY,7,"12,19"
2606,26,6,JUNE,6,"14,21"
2606,26,6,MAY,5,"10,17"
2606,26,6,NOVEMBER,11,"8,15"
2606,26,6,OCTOBER,10,18
2606,26,6,SEPTEMBER,9,"13,20"
2607,26,7,APRIL,4,"13,14"
2607,26,7,AUGUST,8,"10,11"
2607,26,7,JULY,7,"13,14"
2607,26,7,JUNE,6,"8,9"
2607,26,7,MAY,5,"11,12"
2607,26,7,NOVEMBER,11,"9,10"
2607,26,7,OCTOBER,10,"12,13"
2607,26,7,SEPTEMBER,9,"8,14"
2608,26,8,APRIL,4,"15,16"
2608,26,8,AUGUST,8,"19,20"
2608,26,8,JULY,7,"15,16"
2608,26,8,JUNE,6,"17,18"
2608,26,8,MAY,5,"20,21"
2608,26,8,NOVEMBER,11,"18,19"
2608,26,8,OCTOBER,10,"15,21"
2608,26,8,SEPTEMBER,9,"16,17"
2609,26,9,APRIL,4,"20,21"
2609,26,9,AUGUST,8,"17,18"
2609,26,9,JULY,7,"20,21"
2609,26,9,JUNE,6,"15,16"
2609,26,9,MAY,5,"18,19"
2609,26,9,NOVEMBER,11,"16,17"
2609,26,9,OCTOBER,10,"19,20"
2609,26,9,SEPTEMBER,9,"15,21"
2610,26,10,APRIL,4,"27,28"
2610,26,10,AUGUST,8,"2,31"
2610,26,10,JULY,7,30
2610,26,10,JUNE,6,"29,30"
2610,26,10,MAY,5,"27,28"
2610,26,10,NOVEMBER,11,"2,3"
2610,26,10,OCTOBER,10,"1,4"
2610,26,10,SEPTEMBER,9,1
2611,26,11,APRIL,4,"29,30"
2611,26,11,AUGUST,8,"3,4"
2611,26,11,JULY,7,"1,2"
2611,26,11,JUNE,6,"1,2"
2611,26,11,NOVEMBER,11,"4,5"
2611,26,11,OCTOBER,10,"5,6"
2611,26,11,SEPTEMBER,9,"2,3"
2701,27,1,APRIL,4,"1,2"
2701,27,1,AUGUST,8,"9,10"
2701,27,1,JUNE,6,"25,28"
2701,27,1,MAY,5,"13,14"
2701,27,1,NOVEMBER,11,"3,4"
2701,27,1,SEPTEMBER,9,"21,22"
2702,27,2,APRIL,4,"5,6"
2702,27,2,AUGUST,8,"11,12"
2702,27,2,JUNE,6,"29,30"
2702,27,2,MAY,5,"17,18"
2702,27,2,NOVEMBER,11,"5,8"
2702,27,2,SEPTEMBER,9,"23,24"
2703,27,3,APRIL,4,"7,8"
2703,27,3,AUGUST,8,"13,16"
2703,27,3,JULY,7,"1,2"
2703,27,3,MAY,5,"19,20"
2703,27,3,NOVEMBER,11,"9,10"
2703,27,3,SEPTEMBER,9,"27,28"
2704,27,4,APRIL,4,"9,12"
2704,27,4,AUGUST,8,"17,18"
2704,27,4,JULY,7,"6,7"
2704,27,4,MAY,5,"21,24"
2704,27,4,NOVEMBER,11,"11,12"
2704,27,4,SEPTEMBER,9,"29,30"
2705,27,5,APRIL,4,"13,14"
2705,27,5,AUGUST,8,"19,20"
2705,27,5,JULY,7,"8,9"
2705,27,5,MAY,5,"25,26"
2705,27,5,NOVEMBER,11,"15,16"
2705,27,5,OCTOBER,10,"1,4"
2706,27,6,APRIL,4,"15,16"
2706,27,6,AUGUST,8,"23,24"
2706,27,6,JULY,7,"12,13"
2706,27,6,MAY,5,"27,28"
2706,27,6,NOVEMBER,11,"17,18"
2706,27,6,OCTOBER,10,"5,6"
2707,27,7,APRIL,4,"19,20"
2707,27,7,AUGUST,8,"25,26"
2707,27,7,JULY,7,"14,15"
2707,27,7,JUNE,6,"1,2"
2707,27,7,NOVEMBER,11,19
2707,27,7,OCTOBER,10,"7,8"
2708,27,8,APRIL,4,"21,22"
2708,27,8,AUGUST,8,"27,30"
2708,27,8,JULY,7,"16,19"
2708,27,8,JUNE,6,"3,4"
2708,27,8,OCTOBER,10,"12,13"
2709,27,9,APRIL,4,"23,26"
2709,27,9,AUGUST,8,31
2709,27,9,JULY,7,"20,21"
2709,27,9,JUNE,6,"7,8"
2709,27,9,OCTOBER,10,"14,15"
2709,27,9,SEPTEMBER,9,1
2710,27,10,APRIL,4,"27,28"
2710,27,10,JULY,7,"22,23"
2710,27,10,JUNE,6,"9,10"
2710,27,10,OCTOBER,10,"18,19"
2710,27,10,SEPTEMBER,9,"2,3"
2711,27,11,APRIL,4,"29,30"
2711,27,11,JULY,7,"26,27"
2711,27,11,JUNE,6,"11,14"
2711,27,11,OCTOBER,10,"20,21"
2711,27,11,SEPTEMBER,9,"7,8"
2712,27,12,JULY,7,"28,29"
2712,27,12,JUNE,6,"15,16"
2712,27,12,MAY,5,"3,4"
2712,27,12,OCTOBER,10,"22,25"
2712,27,12,SEPTEMBER,9,"9,10"
2713,27,13,AUGUST,8,2
2713,27,13,JULY,7,30
2713,27,13,JUNE,6,"17,18"
2713,27,13,MAY,5,"5,6"
2713,27,13,OCTOBER,10,"26,27"
2713,27,13,SEPTEMBER,9,"13,14"
2714,27,14,AUGUST,8,"3,4"
2714,27,14,JUNE,6,"21,22"
2714,27,14,MAY,5,"7,10"
2714,27,14,OCTOBER,10,"28,29"
2714,27,14,SEPTEMBER,9,"15,16"
2715,27,15,AUGUST,8,"5,6"
2715,27,15,JUNE,6,"23,24"
2715,27,15,MAY,5,"11,12"
2715,27,15,NOVEMBER,11,"1,2"
2715,27,15,SEPTEMBER,9,"17,20"
2801,28,1,APRIL,4,"1,2"
2801,28,1,AUGUST,8,"11,12"
2801,28,1,JUNE,6,"28,29"
2801,28,1,MAY,5,"14,17"
2801,28,1,NOVEMBER,11,"8,9"
2801,28,1,SEPTEMBER,9,"24,27"
2802,28,2,APRIL,4,"5,6"
2802,28,2,AUGUST,8,"13,16"
2802,28,2,JULY,7,1
2802,28,2,JUNE,6,30
2802,28,2,MAY,5,"18,19"
2802,28,2,NOVEMBER,11,"10,11"
2802,28,2,SEPTEMBER,9,"28,29"
2803,28,3,APRIL,4,"7,8"
2803,28,3,AUGUST,8,"17,18"
2803,28,3,JULY,7,"2,6"
2803,28,3,MAY,5,"20,21"
2803,28,3,OCTOBER,10,"1,27,28"
2803,28,3,SEPTEMBER,9,30
2804,28,4,APRIL,4,"9,12"
2804,28,4,AUGUST,8,"19,20"
2804,28,4,JULY,7,"8,9"
2804,28,4,MAY,5,"24,25"
2804,28,4,NOVEMBER,11,"12,15"
2804,28,4,OCTOBER,10,"4,5"
2805,28,5,APRIL,4,"13,14"
2805,28,5,AUGUST,8,"25,26"
2805,28,5,JULY,7,"12,13"
2805,28,5,MAY,5,"26,27"
2805,28,5,NOVEMBER,11,"16,17"
2805,28,5,OCTOBER,10,"5,6"
2806,28,6,APRIL,4,"15,16"
2806,28,6,AUGUST,8,"23,24"
2806,28,6,JULY,7,"14,15"
2806,28,6,JUNE,6,1
2806,28,6,MAY,5,28
2806,28,6,NOVEMBER,11,"18,19"
2806,28,6,OCTOBER,10,"8,12"
2807,28,7,APRIL,4,"19,20"
2807,28,7,AUGUST,8,"30,31"
2807,28,7,JULY,7,"16,19"
2807,28,7,JUNE,6,"2,3"
2807,28,7,OCTOBER,10,"13,14"
2808,28,8,APRIL,4,"21,22"
2808,28,8,JULY,7,"20,21"
2808,28,8,JUNE,6,"4,7"
2808,28,8,OCTOBER,10,"15,18"
2808,28,8,SEPTEMBER,9,"1,2"
2809,28,9,APRIL,4,"23,26"
2809,28,9,JULY,7,"22,23"
2809,28,9,JUNE,6,"8,9"
2809,28,9,OCTOBER,10,"19,20"
2809,28,9,SEPTEMBER,9,"3,7"
2810,28,10,APRIL,4,"27,28"
2810,28,10,JULY,7,"26,27"
2810,28,10,JUNE,6,"10,11"
2810,28,10,OCTOBER,10,"21,22"
2810,28,10,SEPTEMBER,9,"8,9"
2811,28,11,APRIL,4,"29,30"
2811,28,11,JULY,7,"28,29"
2811,28,11,JUNE,6,"14,15"
2811,28,11,OCTOBER,10,"25,26"
2811,28,11,SEPTEMBER,9,"10,13"
2812,28,12,AUGUST,8,2
2812,28,12,JULY,7,30
2812,28,12,JUNE,6,"16,17"
2812,28,12,MAY,5,"3,4"
2812,28,12,NOVEMBER,11,"16,17"
2812,28,12,SEPTEMBER,9,"14,15"
2813,28,13,AUGUST,8,"3,4"
2813,28,13,JUNE,6,"18,21"
2813,28,13,MAY,5,"5,6"
2813,28,13,NOVEMBER,11,1
2813,28,13,OCTOBER,10,29
2813,28,13,SEPTEMBER,9,"16,17"
2814,28,14,AUGUST,8,"5,6"
2814,28,14,JUNE,6,"22,23"
2814,28,14,MAY,5,"7,10"
2814,28,14,NOVEMBER,11,"2,3"
2814,28,14,SEPTEMBER,9,"20,21"
2815,28,15,AUGUST,8,"9,10"
2815,28,15,JUNE,6,"24,25"
2815,28,15,MAY,5,"11,12"
2815,28,15,NOVEMBER,11,"4,5"
2815,28,15,SEPTEMBER,9,"22,23"
2901,29,1,APRIL,4,"1,2"
2901,29,1,AUGUST,8,2
2901,29,1,JULY,7,30
2901,29,1,JUNE,6,"21,22"
2901,29,1,MAY,5,"11,12"
2901,29,1,OCTOBER,10,"20,21"
2901,29,1,SEPTEMBER,9,"9,10"
2902,29,2,APRIL,4,"5,6"
2902,29,2,AUGUST,8,"3,4"
2902,29,2,JUNE,6,"23,24"
2902,29,2,MAY,5,"13,14"
2902,29,2,OCTOBER,10,"22,25"
2902,29,2,SEPTEMBER,9,"13,14"
2903,29,3,APRIL,4,"7,8"
2903,29,3,AUGUST,8,"5,6"
2903,29,3,JUNE,6,"25,28"
2903,29,3,MAY,5,"17,18"
2903,29,3,OCTOBER,10,"26,27"
2903,29,3,SEPTEMBER,9,"15,16"
2904,29,4,APRIL,4,"9,12"
2904,29,4,AUGUST,8,"9,10"
2904,29,4,JUNE,6,"29,30"
2904,29,4,MAY,5,"19,20"
2904,29,4,OCTOBER,10,"28,29"
2904,29,4,SEPTEMBER,9,"17,20"
2905,29,5,APRIL,4,"13,14"
2905,29,5,AUGUST,8,"11,12"
2905,29,5,JULY,7,"1,2"
2905,29,5,MAY,5,"21,24"
2905,29,5,NOVEMBER,11,"1,2"
2905,29,5,SEPTEMBER,9,"21,22"
2906,29,6,APRIL,4,"15,16"
2906,29,6,AUGUST,8,"13,16"
2906,29,6,JULY,7,"6,7"
2906,29,6,MAY,5,"25,26"
2906,29,6,NOVEMBER,11,"3,4"
2906,29,6,SEPTEMBER,9,"23,24"
2907,29,7,APRIL,4,"19,20"
2907,29,7,AUGUST,8,"17,18"
2907,29,7,JULY,7,"8,9"
2907,29,7,MAY,5,"27,28"
2907,29,7,NOVEMBER,11,"5,8"
2907,29,7,SEPTEMBER,9,"27,28"
2908,29,8,APRIL,4,"21,22"
2908,29,8,AUGUST,8,"19,20"
2908,29,8,JULY,7,"12,13"
2908,29,8,JUNE,6,"1,2"
2908,29,8,NOVEMBER,11,"9,10"
2908,29,8,SEPTEMBER,9,"29,30"
2909,29,9,APRIL,4,"23,26"
2909,29,9,AUGUST,8,"23,24"
2909,29,9,JULY,7,"14,15"
2909,29,9,JUNE,6,"3,4"
2909,29,9,NOVEMBER,11,"11,12"
2909,29,9,OCTOBER,10,"1,4"
2910,29,10,APRIL,4,"27,28"
2910,29,10,AUGUST,8,"25,26"
2910,29,10,JULY,7,"16,19"
2910,29,10,JUNE,6,"7,8"
2910,29,10,NOVEMBER,11,"15,16"
2910,29,10,OCTOBER,10,"5,6"
2911,29,11,APRIL,4,"29,30"
2911,29,11,AUGUST,8,"27,30"
2911,29,11,JULY,7,"20,21"
2911,29,11,JUNE,6,"9,10"
2911,29,11,NOVEMBER,11,"17,18"
2911,29,11,OCTOBER,10,"7,8"
2912,29,12,AUGUST,8,31
2912,29,12,JULY,7,"22,23"
2912,29,12,JUNE,6,"11,14"
2912,29,12,MAY,5,"3,4"
2912,29,12,OCTOBER,10,"12,13"
2912,29,12,SEPTEMBER,9,1
2913,29,13,JULY,7,"26,27"
2913,29,13,JUNE,6,"15,16"
2913,29,13,MAY,5,"7,10"
2913,29,13,OCTOBER,10,"18,19"
2913,29,13,SEPTEMBER,9,"7,8"
2914,29,14,JULY,7,"28,29"
2914,29,14,JUNE,6,"17,18"
2914,29,14,MAY,5,"5,6"
2914,29,14,OCTOBER,10,"14,15"
2914,29,14,SEPTEMBER,9,"2,3"
3001,30,1,APRIL,4,"15,16"
3001,30,1,AUGUST,8,"19,20"
3001,30,1,JULY,7,"20,21"
3001,30,1,JUNE,6,"17,18"
3001,30,1,MAY,5,"17,18"
3001,30,1,OCTOBER,10,"22,25"
3001,30,1,SEPTEMBER,9,"21,22"
3002,30,2,APRIL,4,"19,20"
3002,30,2,AUGUST,8,"23,24"
3002,30,2,JULY,7,"22,23"
3002,30,2,JUNE,6,"21,22"
3002,30,2,MAY,5,"19,20"
3002,30,2,OCTOBER,10,"26,27"
3002,30,2,SEPTEMBER,9,"23,24"
3003,30,3,APRIL,4,"21,22"
3003,30,3,AUGUST,8,"25,26"
3003,30,3,JULY,7,"26,27"
3003,30,3,JUNE,6,"23,24"
3003,30,3,MAY,5,"21,24"
3003,30,3,OCTOBER,10,"28,29"
3003,30,3,SEPTEMBER,9,"27,28"
3004,30,4,APRIL,4,"23,26"
3004,30,4,AUGUST,8,"27,30"
3004,30,4,JULY,7,"28,29"
3004,30,4,JUNE,6,"25,28"
3004,30,4,MAY,5,"25,26"
3004,30,4,NOVEMBER,11,"1,2"
3004,30,4,SEPTEMBER,9,"29,30"
3005,30,5,APRIL,4,"27,28"
3005,30,5,AUGUST,8,"2,31"
3005,30,5,JULY,7,30
3005,30,5,JUNE,6,"29,30"
3005,30,5,MAY,5,"27,28"
3005,30,5,NOVEMBER,11,"3,4"
3005,30,5,OCTOBER,10,"1,4"
3005,30,5,SEPTEMBER,9,1
3006,30,6,APRIL,4,"29,30"
3006,30,6,AUGUST,8,"3,4"
3006,30,6,JULY,7,"1,2"
3006,30,6,JUNE,6,"1,2"
3006,30,6,NOVEMBER,11,"5,8"
3006,30,6,OCTOBER,10,"5,6"
3006,30,6,SEPTEMBER,9,"2,3"
3007,30,7,APRIL,4,"1,2"
3007,30,7,AUGUST,8,"5,6"
3007,30,7,JULY,7,"6,7"
3007,30,7,JUNE,6,"3,4"
3007,30,7,MAY,5,"3,4"
3007,30,7,NOVEMBER,11,"9,10"
3007,30,7,OCTOBER,10,"7,8"
3007,30,7,SEPTEMBER,9,"7,8"
3008,30,8,APRIL,4,"5,6"
3008,30,9,APRIL,4,"7,8"
3008,30,8,AUGUST,8,"9,10"
3008,30,8,JULY,7,"8,9"
3008,30,8,JUNE,6,"7,8"
3008,30,8,MAY,5,"5,6"
3008,30,8,NOVEMBER,11,"11,12"
3008,30,8,OCTOBER,10,"12,13"
3008,30,8,SEPTEMBER,9,"9,10"
3009,30,9,AUGUST,8,"11,12"
3009,30,9,JULY,7,"12,13"
3009,30,9,JUNE,6,"9,10"
3009,30,9,MAY,5,"7,10"
3009,30,9,NOVEMBER,11,"15,16"
3009,30,9,OCTOBER,10,"14,15"
3009,30,9,SEPTEMBER,9,"13,14"
3010,30,10,APRIL,4,"9,12"
3010,30,10,AUGUST,8,"13,16"
3010,30,10,JULY,7,"14,15"
3010,30,10,JUNE,6,"11,14"
3010,30,10,MAY,5,"11,12"
3010,30,10,NOVEMBER,11,"17,18"
3010,30,10,OCTOBER,10,"18,19"
3010,30,10,SEPTEMBER,9,"15,16"
3011,30,11,APRIL,4,"13,14"
3011,30,11,AUGUST,8,"17,18"
3011,30,11,JULY,7,"16,19"
3011,30,11,JUNE,6,"15,16"
3011,30,11,MAY,5,"13,14"
3011,30,11,OCTOBER,10,"20,21"
3011,30,11,SEPTEMBER,9,"17,20"
3101,31,1,APRIL,4,"1,2"
3101,31,1,AUGUST,8,"17,18"
3101,31,1,JULY,7,"14,15"
3101,31,1,JUNE,6,"9,10"
3101,31,1,MAY,5,"5,6"
3101,31,1,OCTOBER,10,"26,27"
3101,31,1,SEPTEMBER,9,"21,22"
3102,31,2,APRIL,4,"5,6"
3102,31,2,AUGUST,8,"19,20"
3102,31,2,JULY,7,"16,19"
3102,31,2,JUNE,6,"11,14"
3102,31,2,MAY,5,"7,10"
3102,31,2,OCTOBER,10,"28,29"
3102,31,2,SEPTEMBER,9,"23,24"
3103,31,3,APRIL,4,"7,8"
3103,31,3,AUGUST,8,"23,24"
3103,31,3,JULY,7,"20,21"
3103,31,3,JUNE,6,"15,16"
3103,31,3,MAY,5,"11,12"
3103,31,3,NOVEMBER,11,"1,2"
3103,31,3,SEPTEMBER,9,"27,28"
3104,31,4,APRIL,4,"9,12"
3104,31,4,AUGUST,8,"25,26"
3104,31,4,JULY,7,"22,23"
3104,31,4,JUNE,6,"17,18"
3104,31,4,MAY,5,"13,14"
3104,31,4,NOVEMBER,11,"3,4"
3104,31,4,SEPTEMBER,9,"29,30"
3105,31,5,APRIL,4,"13,14"
3105,31,5,AUGUST,8,"27,30"
3105,31,5,JULY,7,"26,27"
3105,31,5,JUNE,6,"21,22"
3105,31,5,MAY,5,"17,18"
3105,31,5,NOVEMBER,11,"5,8"
3105,31,5,OCTOBER,10,"1,4"
3106,31,6,APRIL,4,"15,16"
3106,31,6,AUGUST,8,31
3106,31,6,JULY,7,"28,29"
3106,31,6,JUNE,6,"23,24"
3106,31,6,MAY,5,"19,20"
3106,31,6,NOVEMBER,11,"9,10"
3106,31,6,OCTOBER,10,"5,6"
3106,31,6,SEPTEMBER,9,1
3107,31,7,APRIL,4,"19,20"
3107,31,7,AUGUST,8,2
3107,31,7,JULY,7,30
3107,31,7,JUNE,6,"25,28"
3107,31,7,MAY,5,"21,24"
3107,31,7,NOVEMBER,11,"11,12"
3107,31,7,OCTOBER,10,"7,8"
3107,31,7,SEPTEMBER,9,"2,3"
3108,31,8,APRIL,4,"21,22"
3108,31,8,AUGUST,8,"3,4"
3108,31,8,JUNE,6,"29,30"
3108,31,8,MAY,5,"25,26"
3108,31,8,NOVEMBER,11,"15,16"
3108,31,8,OCTOBER,10,"12,13"
3108,31,8,SEPTEMBER,9,"7,8"
3109,31,9,APRIL,4,"23,26"
3109,31,9,AUGUST,8,"5,6"
3109,31,9,JULY,7,"1,2"
3109,31,9,MAY,5,"27,28"
3109,31,9,NOVEMBER,11,"17,18"
3109,31,9,OCTOBER,10,"14,15"
3109,31,9,SEPTEMBER,9,"9,10"
3110,31,10,APRIL,4,"27,28"
3110,31,10,AUGUST,8,"9,10"
3110,31,10,JULY,7,"6,7"
3110,31,10,JUNE,6,"1,2"
3110,31,10,OCTOBER,10,"18,19"
3110,31,10,SEPTEMBER,9,"13,14"
3111,31,11,APRIL,4,"29,30"
3111,31,11,AUGUST,8,"11,12"
3111,31,11,JULY,7,"8,9"
3111,31,11,JUNE,6,"3,4"
3111,31,11,OCTOBER,10,"20,21"
3111,31,11,SEPTEMBER,9,"15,16"
3112,31,12,AUGUST,8,"13,16"
3112,31,12,JULY,7,"12,13"
3112,31,12,JUNE,6,"7,8"
3112,31,12,MAY,5,"3,4"
3112,31,12,OCTOBER,10,"22,25"
3112,31,12,SEPTEMBER,9,"17,20"
3201,32,1,APRIL,4,"9,12"
3201,32,1,AUGUST,8,"9,10"
3201,32,1,JUNE,6,"29,30"
3201,32,1,MAY,5,"19,20"
3201,32,1,OCTOBER,10,"28,29"
3201,32,1,SEPTEMBER,9,"17,20"
3202,32,2,APRIL,4,"13,14"
3202,32,2,AUGUST,8,"11,12"
3202,32,2,JULY,7,"1,2"
3202,32,2,MAY,5,"21,24"
3202,32,2,NOVEMBER,11,"1,2"
3202,32,2,SEPTEMBER,9,"21,22"
3203,32,3,APRIL,4,"15,16"
3203,32,3,AUGUST,8,"13,16"
3203,32,3,JULY,7,"6,7"
3203,32,3,MAY,5,"25,26"
3203,32,3,NOVEMBER,11,"3,4"
3203,32,3,SEPTEMBER,9,"23,24"
3204,32,4,APRIL,4,"19,20"
3204,32,4,AUGUST,8,"17,18"
3204,32,4,JULY,7,"8,9"
3204,32,4,MAY,5,"27,28"
3204,32,4,NOVEMBER,11,"5,8"
3204,32,4,SEPTEMBER,9,"27,28"
3205,32,5,APRIL,4,"21,22"
3205,32,5,AUGUST,8,"19,20"
3205,32,5,JULY,7,"12,13"
3205,32,5,JUNE,6,"1,2"
3205,32,5,NOVEMBER,11,"9,10"
3205,32,5,OCTOBER,10,"29,30"
3206,32,6,APRIL,4,"23,26"
3206,32,6,AUGUST,8,"23,24"
3206,32,6,JULY,7,"14,15"
3206,32,6,JUNE,6,"3,4"
3206,32,6,NOVEMBER,11,"11,12"
3206,32,6,OCTOBER,10,"1,4"
3207,32,7,APRIL,4,"27,28"
3207,32,7,AUGUST,8,"25,26"
3207,32,7,JULY,7,"16,19"
3207,32,7,JUNE,6,"7,8"
3207,32,7,NOVEMBER,11,"15,16"
3207,32,7,OCTOBER,10,"5,6"
3208,32,8,APRIL,4,"29,30"
3208,32,8,AUGUST,8,"27,30"
3208,32,8,JULY,7,"20,21"
3208,32,8,JUNE,6,"9,10"
3208,32,8,NOVEMBER,11,"17,18"
3208,32,8,OCTOBER,10,"7,8"
3209,32,9,AUGUST,8,31
3209,32,9,JULY,7,"22,23"
3209,32,9,JUNE,6,"11,14"
3209,32,9,MAY,5,"3,4"
3209,32,9,OCTOBER,10,"12,13"
3209,32,9,SEPTEMBER,9,1
3210,32,10,JULY,7,"26,27"
3210,32,10,JUNE,6,"15,16"
3210,32,10,MAY,5,"5,6"
3210,32,10,OCTOBER,10,"14,15"
3210,32,10,SEPTEMBER,9,"2,3"
3211,32,11,JULY,7,"28,29"
3211,32,11,JUNE,6,"17,18"
3211,32,11,MAY,5,"7,10"
3211,32,11,OCTOBER,10,"18,19"
3211,32,11,SEPTEMBER,9,"7,8"
3212,32,12,APRIL,4,"1,2"
3212,32,12,AUGUST,8,2
3212,32,12,JULY,7,30
3212,32,12,JUNE,6,"21,22"
3212,32,12,MAY,5,"11,12"
3212,32,12,OCTOBER,10,"20,21"
3212,32,12,SEPTEMBER,9,"9,10"
3213,32,13,APRIL,4,"5,6"
3213,32,13,AUGUST,8,"3,4"
3213,32,13,JUNE,6,"23,24"
3213,32,13,MAY,5,"13,14"
3213,32,13,OCTOBER,10,"22,25"
3213,32,13,SEPTEMBER,9,"13,14"
3214,32,14,APRIL,4,"7,8"
3214,32,14,AUGUST,8,"5,6"
3214,32,14,JUNE,6,"25,28"
3214,32,14,MAY,5,"17,18"
3214,32,14,OCTOBER,10,"26,27"
3214,32,14,SEPTEMBER,9,"15,16"
3301,33,1,AUGUST,8,31
3301,33,1,JULY,7,"22,23"
3301,33,1,JUNE,6,"11,14"
3301,33,1,MAY,5,"3,4"
3301,33,1,OCTOBER,10,"12,13"
3301,33,1,SEPTEMBER,9,1
3302,33,2,JULY,7,"26,27"
3302,33,2,JUNE,6,"15,16"
3302,33,2,MAY,5,"5,6"
3302,33,2,OCTOBER,10,"14,15"
3302,33,2,SEPTEMBER,9,"2,3"
3303,33,3,JULY,7,"28,29"
3303,33,3,JUNE,6,"17,18"
3303,33,3,MAY,5,"7,10"
3303,33,3,OCTOBER,10,"18,19"
3303,33,3,SEPTEMBER,9,"7,8"
3304,33,4,APRIL,4,"1,2"
3304,33,4,AUGUST,8,2
3304,33,4,JULY,7,30
3304,33,4,JUNE,6,"21,22"
3304,33,4,MAY,5,"11,12"
3304,33,4,OCTOBER,10,"20,21"
3304,33,4,SEPTEMBER,9,"9,10"
3305,33,5,APRIL,4,"5,6"
3305,33,5,AUGUST,8,"3,4"
3305,33,5,JUNE,6,"23,24"
3305,33,5,MAY,5,"13,14"
3305,33,5,OCTOBER,10,"22,25"
3305,33,5,SEPTEMBER,9,"13,14"
3306,33,6,APRIL,4,"7,8"
3306,33,6,AUGUST,8,"5,6"
3306,33,6,JUNE,6,"25,28"
3306,33,6,MAY,5,"17,18"
3306,33,6,OCTOBER,10,"26,27"
3306,33,6,SEPTEMBER,9,"15,16"
3307,33,7,APRIL,4,"9,12"
3307,33,7,AUGUST,8,"9,10"
3307,33,7,JUNE,6,"29,30"
3307,33,7,MAY,5,"19,20"
3307,33,7,OCTOBER,10,"28,29"
3307,33,7,SEPTEMBER,9,"17,20"
3308,33,8,APRIL,4,"13,14"
3308,33,8,AUGUST,8,"11,12"
3308,33,8,JULY,7,"1,2"
3308,33,8,MAY,5,"21,24"
3308,33,8,NOVEMBER,11,"1,2"
3308,33,8,SEPTEMBER,9,"21,22"
3309,33,9,APRIL,4,"15,16"
3309,33,9,AUGUST,8,"13,16"
3309,33,9,JULY,7,"6,7"
