WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
1716,17,16,JULY,7,"27,28"
1716,17,16,OCTOBER,10,"6,10"
1717,17,17,MAY,5,"17,18"
1717,17,17,JULY,7,31
1717,17,17,AUGUST,8,1
1717,17,17,OCTOBER,10,"11,12"
1718,17,18,MAY,5,"19,22"
1718,17,18,AUGUST,8,"2,3"
1718,17,18,OCTOBER,10,"13,16"
1719,17,19,MAY,5,"23,24"
1719,17,19,AUGUST,8,"4,7"
1719,17,19,OCTOBER,10,"17,18"
1720,17,20,MAY,5,"25,26"
1720,17,20,AUGUST,8,"8,9"
1720,17,20,OCTOBER,10,"19,20"
1721,17,21,MAY,5,"30,31"
1721,17,21,AUGUST,8,"10,11"
1721,17,21,OCTOBER,10,"23,24"
1722,17,22,JUNE,6,"1,2"
1722,17,22,AUGUST,8,"14,15"
1722,17,22,OCTOBER,10,"25,26"
1723,17,23,JUNE,6,"5,6"
1723,17,23,AUGUST,8,"16,17"
1723,17,23,OCTOBER,10,"27,30"
1724,17,24,JUNE,6,"7,8"
1724,17,24,AUGUST,8,"18,21"
1724,17,24,OCTOBER,10,31
1724,17,24,NOVEMBER,11,1
1725,17,25,JUNE,6,"9,12"
1725,17,25,AUGUST,8,"22,23"
1725,17,25,NOVEMBER,11,"2,3"
1801,18,1,APRIL,4,"7,10"
1801,18,1,JUNE,6,"9,12"
1801,18,1,JULY,7,31
1801,18,1,AUGUST,8,1
1801,18,1,SEPTEMBER,9,29
1801,18,1,OCTOBER,10,2
1802,18,2,APRIL,4,"13,14"
1802,18,2,JUNE,6,"5,6"
1802,18,2,AUGUST,8,"4,7"
1802,18,2,OCTOBER,10,"5,6"
1803,18,3,APRIL,4,"11,12"
1803,18,3,JUNE,6,"7,8"
1803,18,3,AUGUST,8,"18,21"
1803,18,3,OCTOBER,10,"10,11"
1804,18,4,APRIL,4,"19,20"
1804,18,4,JULY,7,"19,20"
1804,18,4,AUGUST,8,"22,23"
1804,18,4,OCTOBER,10,"12,13"
1805,18,5,APRIL,4,"25,26"
1805,18,5,JUNE,6,"13,14"
1805,18,5,AUGUST,8,"8,9"
1805,18,5,OCTOBER,10,"3,4"
1806,18,6,APRIL,4,"27,28"
1806,18,6,JUNE,6,"20,21"
1806,18,6,AUGUST,8,"16,17"
1806,18,6,OCTOBER,10,"18,19"
1807,18,7,APRIL,4,"17,18"
1807,18,7,JUNE,6,"15,16"
1807,18,7,AUGUST,8,"10,11"
1807,18,7,OCTOBER,10,"20,23"
1808,18,8,APRIL,4,"21,24"
1808,18,8,JUNE,6,"22,23"
1808,18,8,AUGUST,8,"14,15"
1808,18,8,OCTOBER,10,"16,17"
1809,18,9,MAY,5,"1,2"
1809,18,9,JUNE,6,"26,27"
1809,18,9,SEPTEMBER,9,"13,14"
1809,18,9,OCTOBER,10,"24,25"
1810,18,10,MAY,5,"3,4"
1810,18,10,JUNE,6,"28,29"
1810,18,10,AUGUST,8,"24,25"
1810,18,10,OCTOBER,10,"26,27"
1810,18,10,NOVEMBER,11,"15,16"
1811,18,11,MAY,5,"5,8"
1811,18,11,JUNE,6,30
1811,18,11,JULY,7,3
1811,18,11,AUGUST,8,"28,29"
1811,18,11,OCTOBER,10,"30,31"
1812,18,12,MAY,5,"9,10"
1812,18,12,JULY,7,"5,6"
1812,18,12,AUGUST,8,"30,31"
1812,18,12,NOVEMBER,11,"1,2"
1813,18,13,MAY,5,"17,18"
1813,18,13,JULY,7,"11,12"
1813,18,13,SEPTEMBER,9,"5,6"
1813,18,13,NOVEMBER,11,"3,6"
1814,18,14,MAY,5,"23,24"
1814,18,14,JULY,7,"13,14"
1814,18,14,SEPTEMBER,9,"7,8"
1814,18,14,NOVEMBER,11,"7,8"
1815,18,15,MAY,5,"19,22"
1815,18,15,JULY,7,"17,18"
1815,18,15,SEPTEMBER,9,"25,26"
1815,18,15,NOVEMBER,11,"9,10"
1816,18,16,MAY,5,"25,26"
1816,18,16,JULY,7,"27,28"
1816,18,16,SEPTEMBER,9,"21,22"
1817,18,17,MAY,5,"11,12"
1817,18,17,JULY,7,"7,10"
1817,18,17,SEPTEMBER,9,"11,12"
1817,18,17,NOVEMBER,11,"13,14"
1818,18,18,MAY,5,"15,16"
1818,18,18,JULY,7,"21,24"
1818,18,18,SEPTEMBER,9,"15,18"
1819,18,19,APRIL,4,"3,4"
1819,18,19,JUNE,6,"1,2"
1819,18,19,AUGUST,8,"2,3"
1819,18,19,SEPTEMBER,9,"19,20"
1820,18,20,APRIL,4,"5,6"
1820,18,20,MAY,5,"30,31"
1820,18,20,JULY,7,"25,26"
1820,18,20,SEPTEMBER,9,"27,28"
1901,19,1,APRIL,4,"3,4"
1901,19,1,JUNE,6,"13,14"
1901,19,1,AUGUST,8,"24,25"
1901,19,1,NOVEMBER,11,"6,7"
1902,19,2,APRIL,4,"5,6"
1902,19,2,JUNE,6,"15,16"
1902,19,2,AUGUST,8,"28,29"
1902,19,2,NOVEMBER,11,"8,9"
1903,19,3,APRIL,4,"7,10"
1903,19,3,JUNE,6,"20,21"
1903,19,3,AUGUST,8,"30,31"
1903,19,3,NOVEMBER,11,"10,13"
1904,19,4,APRIL,4,"11,12"
1904,19,4,JUNE,6,"22,23"
1904,19,4,SEPTEMBER,9,"1,5"
1904,19,4,NOVEMBER,11,"14,15"
1905,19,5,APRIL,4,"13,14"
1905,19,5,JUNE,6,"26,27"
1905,19,5,SEPTEMBER,9,"6,7"
1905,19,5,NOVEMBER,11,"16,17"
1906,19,6,APRIL,4,"17,18"
1906,19,6,JUNE,6,"28,29"
1906,19,6,SEPTEMBER,9,"8,11"
1907,19,7,APRIL,4,"19,20"
1907,19,7,JUNE,6,30
1907,19,7,JULY,7,3
1907,19,7,SEPTEMBER,9,"12,13"
1908,19,8,APRIL,4,"21,24"
1908,19,8,JULY,7,"5,6"
1908,19,8,SEPTEMBER,9,"14,15"
1909,19,9,APRIL,4,"25,26"
1909,19,9,JULY,7,"7,10"
1909,19,9,SEPTEMBER,9,"18,19"
1910,19,10,APRIL,4,"27,28"
1910,19,10,JULY,7,"11,12"
1910,19,10,SEPTEMBER,9,"20,21"
1911,19,11,MAY,5,"1,2"
1911,19,11,JULY,7,"13,14"
1911,19,11,SEPTEMBER,9,"22,25"
1912,19,12,MAY,5,"3,4"
1912,19,12,JULY,7,"17,18"
1912,19,12,SEPTEMBER,9,"26,27"
1913,19,13,MAY,5,"5,6"
1913,19,13,JULY,7,"19,20"
1913,19,13,SEPTEMBER,9,"28,29"
1914,19,14,MAY,5,"9,10"
1914,19,14,JULY,7,"21,24"
1914,19,14,OCTOBER,10,"2,3"
1915,19,15,MAY,5,"11,12"
1915,19,15,JULY,7,"25,26"
1915,19,15,OCTOBER,10,"4,5"
1916,19,16,MAY,5,"15,16"
1916,19,16,JULY,7,"27,28"
1916,19,16,OCTOBER,10,"6,10"
1917,19,17,MAY,5,"17,18"
1917,19,17,JULY,7,31
1917,19,17,AUGUST,8,1
1917,19,17,OCTOBER,10,"11,12"
1918,19,18,MAY,5,"19,22"
1918,19,18,AUGUST,8,"2,3"
1918,19,18,OCTOBER,10,"13,16"
1919,19,19,MAY,5,"23,24"
1919,19,19,AUGUST,8,"4,7"
1919,19,19,OCTOBER,10,"17,18"
1920,19,20,MAY,5,"25,26"
1920,19,20,AUGUST,8,"8,9"
1920,19,20,OCTOBER,10,"19,20"
1921,19,21,MAY,5,"30,31"
1921,19,21,AUGUST,8,"10,11"
1921,19,21,OCTOBER,10,"23,24"
1922,19,22,JUNE,6,"1,2"
1922,19,22,AUGUST,8,"14,15"
1922,19,22,OCTOBER,10,"25,26"
1923,19,23,JUNE,6,"5,6"
1923,19,23,AUGUST,8,"16,17"
1923,19,23,OCTOBER,10,"27,30"
1924,19,24,JUNE,6,"7,8"
1924,19,24,AUGUST,8,"18,21"
1924,19,24,OCTOBER,10,31
1924,19,24,NOVEMBER,11,1
1925,19,25,JUNE,6,"9,12"
1925,19,25,AUGUST,8,"22,23"
1925,19,25,NOVEMBER,11,"2,3"
2001,20,1,APRIL,4,"3,4"
2001,20,1,MAY,5,"25,26"
2001,20,1,JULY,7,"21,24"
2001,20,1,SEPTEMBER,9,"14,15"
2001,20,1,NOVEMBER,11,"8,9"
2002,20,2,APRIL,4,"5,6"
2002,20,2,MAY,5,"30,31"
2002,20,2,JULY,7,"25,26"
2002,20,2,SEPTEMBER,9,"18,19"
2002,20,2,NOVEMBER,11,"10,13"
2003,20,3,APRIL,4,"7,10"
2003,20,3,JUNE,6,"1,2"
2003,20,3,JULY,7,"27,28"
2003,20,3,SEPTEMBER,9,"20,21"
2003,20,3,NOVEMBER,11,"14,15"
2004,20,4,APRIL,4,"11,12"
2004,20,4,MAY,5,"5,6"
2004,20,4,JULY,7,31
2004,20,4,AUGUST,8,1
2004,20,4,SEPTEMBER,9,"22,25"
2004,20,4,NOVEMBER,11,"16,17"
2005,20,5,APRIL,4,"13,14"
2005,20,5,JUNE,6,"7,8"
2005,20,5,AUGUST,8,"2,3"
2005,20,5,SEPTEMBER,9,"26,27"
2006,20,6,APRIL,4,"17,18"
2006,20,6,JUNE,6,"9,12"
2006,20,6,AUGUST,8,"4,7"
2006,20,6,SEPTEMBER,9,"28,29"
2007,20,7,APRIL,4,"19,20"
2007,20,7,JUNE,6,"13,14"
2007,20,7,AUGUST,8,"8,9"
2007,20,7,OCTOBER,10,"2,3"
2008,20,8,APRIL,4,"21,24"
2008,20,8,JUNE,6,"15,16"
2008,20,8,AUGUST,8,"10,11"
2008,20,8,OCTOBER,10,"4,5"
2009,20,9,APRIL,4,"25,26"
2009,20,9,JUNE,6,"20,21"
2009,20,9,AUGUST,8,"14,15"
2009,20,9,OCTOBER,10,"6,10"
2010,20,10,APRIL,4,"27,28"
2010,20,10,JUNE,6,"22,23"
2010,20,10,AUGUST,8,"16,17"
2010,20,10,OCTOBER,10,"11,12"
2011,20,11,MAY,5,"1,2"
2011,20,11,JUNE,6,"26,27"
2011,20,11,AUGUST,8,"18,21"
2011,20,11,OCTOBER,10,"13,16"
2012,20,12,MAY,5,"3,4"
2012,20,12,JUNE,6,"28,29"
2012,20,12,AUGUST,8,"22,23"
2012,20,12,OCTOBER,10,"17,18"
2013,20,13,MAY,5,"5,8"
2013,20,13,JUNE,6,30
2013,20,13,JULY,7,3
2013,20,13,AUGUST,8,"24,25"
2013,20,13,OCTOBER,10,"19,20"
2014,20,14,MAY,5,"9,10"
2014,20,14,JULY,7,"5,6"
2014,20,14,AUGUST,8,"28,29"
2014,20,14,OCTOBER,10,"23,24"
2015,20,15,MAY,5,"11,12"
2015,20,15,JULY,7,"7,10"
2015,20,15,AUGUST,8,"30,31"
2015,20,15,OCTOBER,10,"25,26"
2016,20,16,MAY,5,"15,16"
2016,20,16,JULY,7,"11,12"
2016,20,16,SEPTEMBER,9,"1,5"
2016,20,16,OCTOBER,10,"27,30"
2017,20,17,MAY,5,"17,18"
2017,20,17,JULY,7,"13,14"
2017,20,17,SEPTEMBER,9,"6,7"
2017,20,17,OCTOBER,10,31
2017,20,17,NOVEMBER,11,1
2018,20,18,MAY,5,"19,22"
2018,20,18,JULY,7,"17,18"
2018,20,18,SEPTEMBER,9,"8,11"
2018,20,18,NOVEMBER,11,"2,3"
2019,20,19,MAY,5,"23,24"
2019,20,19,JULY,7,"19,20"
2019,20,19,SEPTEMBER,9,"12,13"
2019,20,19,NOVEMBER,11,"6,7"
2101,21,1,APRIL,4,"3,4"
2101,21,1,JUNE,6,"9,12"
2101,21,1,AUGUST,8,"18,21"
2101,21,1,OCTOBER,10,"27,30"
2102,21,2,APRIL,4,"5,6"
2102,21,2,JUNE,6,"13,14"
2102,21,2,AUGUST,8,"22,23"
2102,21,2,OCTOBER,10,31
2102,21,2,NOVEMBER,11,1
2103,21,3,APRIL,4,"7,10"
2103,21,3,JUNE,6,"15,16"
2103,21,3,AUGUST,8,"24,25"
2103,21,3,NOVEMBER,11,"2,3"
2104,21,4,APRIL,4,"11,12"
2104,21,4,JUNE,6,"20,21"
2104,21,4,AUGUST,8,"28,29"
2104,21,4,NOVEMBER,11,"6,7"
2105,21,5,APRIL,4,"13,14"
2105,21,5,JUNE,6,"22,23"
2105,21,5,AUGUST,8,"30,31"
2105,21,5,NOVEMBER,11,"8,9"
2106,21,6,APRIL,4,"17,18"
2106,21,6,JUNE,6,"26,27"
2106,21,6,SEPTEMBER,9,"1,5"
2106,21,6,NOVEMBER,11,"10,13"
2107,21,7,APRIL,4,"19,20"
2107,21,7,JUNE,6,"28,29"
2107,21,7,SEPTEMBER,9,"6,7"
2107,21,7,NOVEMBER,11,"14,15"
2108,21,8,APRIL,4,"21,24"
2108,21,8,JUNE,6,30
2108,21,8,JULY,7,3
2108,21,8,SEPTEMBER,9,"8,11"
2109,21,9,APRIL,4,"25,26"
2109,21,9,JULY,7,"5,6"
2109,21,9,SEPTEMBER,9,"12,13"
2110,21,10,APRIL,4,"27,28"
2110,21,10,JULY,7,"7,10"
2110,21,10,SEPTEMBER,9,"14,15"
2111,21,11,MAY,5,"1,2"
2111,21,11,JULY,7,"11,12"
2111,21,11,SEPTEMBER,9,"18,19"
2112,21,12,MAY,5,"3,4"
2112,21,12,JULY,7,"13,14"
2112,21,12,SEPTEMBER,9,"20,21"
2113,21,13,MAY,5,"5,8"
2113,21,13,JULY,7,"17,18"
2113,21,13,SEPTEMBER,9,"22,25"
2114,21,14,MAY,5,"9,10"
2114,21,14,JULY,7,"19,20"
2114,21,14,SEPTEMBER,9,"26,27"
2115,21,15,MAY,5,"11,12"
2115,21,15,JULY,7,"21,24"
2115,21,15,SEPTEMBER,9,"28,29"
2116,21,16,MAY,5,"15,16"
2116,21,16,JULY,7,"25,26"
2116,21,16,OCTOBER,10,"2,3"
2117,21,17,MAY,5,"17,18"
2117,21,17,JULY,7,"27,28"
2117,21,17,OCTOBER,10,"4,5"
2118,21,18,MAY,5,"19,22"
2118,21,18,JULY,7,31
2118,21,18,AUGUST,8,1
2118,21,18,OCTOBER,10,"6,10"
2119,21,19,MAY,5,"23,24"
2119,21,19,AUGUST,8,"2,3"
2119,21,19,OCTOBER,10,"11,12"
2120,21,20,MAY,5,"25,26"
2120,21,20,AUGUST,8,"4,7"
2120,21,20,OCTOBER,10,"13,16"
2121,21,21,MAY,5,"30,31"
2121,21,21,AUGUST,8,"8,9"
2121,21,21,OCTOBER,10,"17,18"
2122,21,22,JUNE,6,"1,2"
2122,21,22,AUGUST,8,"10,11"
2122,21,22,OCTOBER,10,"19,20"
2123,21,23,JUNE,6,"5,6"
2123,21,23,AUGUST,8,"14,15"
2123,21,23,OCTOBER,10,"23,24"
2124,21,24,JUNE,6,"7,8"
2124,21,24,AUGUST,8,"16,17"
2124,21,24,OCTOBER,10,"25,26"
2201,22,1,APRIL,4,"3,4"
2201,22,1,MAY,5,"11,12"
2201,22,1,JUNE,6,"22,23"
2201,22,1,AUGUST,8,"2,3"
2201,22,1,SEPTEMBER,9,"12,13"
2201,22,1,OCTOBER,10,"23,24"
2202,22,2,APRIL,4,"5,6"
2202,22,2,MAY,5,"15,16"
2202,22,2,JUNE,6,"26,27"
2202,22,2,AUGUST,8,"4,7"
2202,22,2,SEPTEMBER,9,"14,15"
2202,22,2,OCTOBER,10,"25,26"
2203,22,3,APRIL,4,"7,10"
2203,22,3,MAY,5,"17,18"
2203,22,3,JUNE,6,"28,29"
2203,22,3,AUGUST,8,"8,9"
2203,22,3,SEPTEMBER,9,"18,19"
2203,22,3,OCTOBER,10,"27,30"
2204,22,4,APRIL,4,"11,12"
2204,22,4,MAY,5,"19,22"
2204,22,4,JUNE,6,30
2204,22,4,JULY,7,3
2204,22,4,AUGUST,8,"10,11"
2204,22,4,SEPTEMBER,9,"20,21"
2204,22,4,OCTOBER,10,31
2204,22,4,NOVEMBER,11,1
2205,22,5,APRIL,4,"13,14"
2205,22,5,MAY,5,"23,24"
2205,22,5,JULY,7,"5,6"
2205,22,5,AUGUST,8,"14,15"
2205,22,5,SEPTEMBER,9,"22,25"
2205,22,5,NOVEMBER,11,"2,3"
2206,22,6,APRIL,4,"17,18"
2206,22,6,MAY,5,"25,26"
2206,22,6,JULY,7,"7,10"
2206,22,6,AUGUST,8,"16,17"
2206,22,6,SEPTEMBER,9,"26,27"
2206,22,6,NOVEMBER,11,"6,7"
2207,22,7,APRIL,4,"19,20"
2207,22,7,MAY,5,"30,31"
2207,22,7,JULY,7,"11,12"
2207,22,7,AUGUST,8,"18,21"
2207,22,7,SEPTEMBER,9,"28,29"
2207,22,7,NOVEMBER,11,"8,9"
2208,22,8,APRIL,4,"21,24"
2208,22,8,JUNE,6,"1,2"
2208,22,8,JULY,7,"13,14"
2208,22,8,AUGUST,8,"22,23"
2208,22,8,OCTOBER,10,"2,3"
2208,22,8,NOVEMBER,11,"10,13"
2209,22,9,APRIL,4,"25,26"
2209,22,9,JUNE,6,"5,6"
2209,22,9,JULY,7,"17,18"
2209,22,9,AUGUST,8,"24,25"
2209,22,9,OCTOBER,10,"4,5"
2209,22,9,NOVEMBER,11,"14,15"
2210,22,10,APRIL,4,"27,28"
2210,22,10,JUNE,6,"7,8"
2210,22,10,JULY,7,"19,20"
2210,22,10,AUGUST,8,"28,29"
2210,22,10,OCTOBER,10,"6,10"
2210,22,10,NOVEMBER,11,"16,17"
2211,22,11,MAY,5,"1,2"
2211,22,11,JUNE,6,"9,12"
2211,22,11,JULY,7,"21,24"
2211,22,11,AUGUST,8,"30,31"
2211,22,11,OCTOBER,10,"11,12"
2212,22,12,MAY,5,"3,4"
2212,22,12,JUNE,6,"13,14"
2212,22,12,JULY,7,"25,26"
2212,22,12,SEPTEMBER,9,"1,5"
2212,22,12,OCTOBER,10,"13,16"
2213,22,13,MAY,5,"5,8"
2213,22,13,JUNE,6,"15,16"
2213,22,13,JULY,7,"27,28"
2213,22,13,SEPTEMBER,9,"6,7"
2213,22,13,OCTOBER,10,"17,18"
2214,22,14,MAY,5,"9,10"
2214,22,14,JUNE,6,"20,21"
2214,22,14,JULY,7,31
2214,22,14,AUGUST,8,1
2214,22,14,SEPTEMBER,9,"8,11"
2214,22,14,OCTOBER,10,"19,20"
2301,23,1,APRIL,4,"3,4"
2301,23,1,JUNE,6,"7,8"
2301,23,1,AUGUST,8,"14,15"
2301,23,1,OCTOBER,10,"19,20"
2302,23,2,APRIL,4,"5,6"
2302,23,2,JUNE,6,"9,12"
2302,23,2,AUGUST,8,"16,17"
2302,23,2,OCTOBER,10,"23,24"
2303,23,3,APRIL,4,"7,10"
2303,23,3,JUNE,6,"13,14"
2303,23,3,AUGUST,8,"18,21"
2303,23,3,OCTOBER,10,"25,26"
2304,23,4,APRIL,4,"11,12"
2304,23,4,JUNE,6,"15,16"
2304,23,4,AUGUST,8,"22,23"
2304,23,4,OCTOBER,10,"27,30"
2305,23,5,APRIL,4,"13,14"
2305,23,5,JUNE,6,"20,21"
2305,23,5,AUGUST,8,"24,25"
2305,23,5,OCTOBER,10,31
2305,23,5,NOVEMBER,11,1
2306,23,6,APRIL,4,"17,18"
2306,23,6,JUNE,6,"22,23"
2306,23,6,AUGUST,8,"28,29"
2306,23,6,NOVEMBER,11,"2,3"
2307,23,7,APRIL,4,"19,20"
2307,23,7,JUNE,6,"26,27"
2307,23,7,AUGUST,8,"30,31"
2307,23,7,NOVEMBER,11,"6,7"
2308,23,8,APRIL,4,"21,24"
2308,23,8,JUNE,6,"28,29"
2308,23,8,SEPTEMBER,9,"1,5"
2308,23,8,NOVEMBER,11,"8,9"
2309,23,9,APRIL,4,"25,26"
2309,23,9,JUNE,6,30
2309,23,9,JULY,7,3
2309,23,9,SEPTEMBER,9,"6,7"
2309,23,9,NOVEMBER,11,"10,13"
2310,23,10,APRIL,4,"27,28"
2310,23,10,JULY,7,"5,6"
2310,23,10,SEPTEMBER,9,"8,11"
2310,23,10,NOVEMBER,11,"14,15"
2311,23,11,MAY,5,"1,2"
2311,23,11,JULY,7,"7,10"
2311,23,11,SEPTEMBER,9,"12,13"
2311,23,11,NOVEMBER,11,"16,17"
2312,23,12,MAY,5,"3,4"
2312,23,12,JULY,7,"11,12"
2312,23,12,SEPTEMBER,9,"14,15"
2313,23,13,MAY,5,"5,8"
2313,23,13,JULY,7,"13,14"
2313,23,13,SEPTEMBER,9,"18,19"
2314,23,14,MAY,5,"9,10"
2314,23,14,JULY,7,"17,18"
2314,23,14,SEPTEMBER,9,"20,21"
2315,23,15,MAY,5,"11,12"
2315,23,15,JULY,7,"19,20"
2315,23,15,SEPTEMBER,9,"22,25"
2316,23,16,MAY,5,"15,16"
2316,23,16,JULY,7,"21,24"
2316,23,16,SEPTEMBER,9,"26,27"
2317,23,17,MAY,5,"17,18"
2317,23,17,JULY,7,"25,26"
2317,23,17,SEPTEMBER,9,"28,29"
2318,23,18,MAY,5,"19,22"
2318,23,18,JULY,7,"27,28"
2318,23,18,OCTOBER,10,"2,3"
2319,23,19,MAY,5,"23,24"
2319,23,19,JULY,7,31
2319,23,19,AUGUST,8,1
2319,23,19,OCTOBER,10,"4,5"
2320,23,20,MAY,5,"25,26"
2320,23,20,AUGUST,8,"2,3"
2320,23,20,OCTOBER,10,"6,10"
2321,23,21,MAY,5,"30,31"
2321,23,21,AUGUST,8,"4,7"
2321,23,21,OCTOBER,10,"11,12"
2322,23,22,JUNE,6,"1,2"
2322,23,22,AUGUST,8,"8,9"
2322,23,22,OCTOBER,10,"13,16"
2323,23,23,JUNE,6,"5,6"
2323,23,23,AUGUST,8,"10,11"
2323,23,23,OCTOBER,10,"17,18"
2401,24,1,APRIL,4,"3,4"
2401,24,1,MAY,5,"3,4"
2401,24,1,JUNE,6,"5,6"
2401,24,1,JULY,7,"7,10"
2401,24,1,AUGUST,8,"8,9"
2401,24,1,SEPTEMBER,9,"8,11"
2401,24,1,OCTOBER,10,"11,12"
2401,24,1,NOVEMBER,11,"13,14"
2402,24,2,APRIL,4,"5,6"
2402,24,2,MAY,5,"5,8"
2402,24,2,JUNE,6,"7,8"
2402,24,2,JULY,7,"11,12"
2402,24,2,AUGUST,8,"10,11"
2402,24,2,SEPTEMBER,9,"12,13"
2402,24,2,OCTOBER,10,"13,16"
2402,24,2,NOVEMBER,11,"15,16"
2403,24,3,APRIL,4,"7,10"
2403,24,3,MAY,5,"9,10"
2403,24,3,JUNE,6,"9,12"
2403,24,3,JULY,7,"13,14"
2403,24,3,AUGUST,8,"14,15"
2403,24,3,SEPTEMBER,9,"14,15"
2403,24,3,OCTOBER,10,"17,18"
2403,24,3,NOVEMBER,11,17
2404,24,4,APRIL,4,"11,12"
2404,24,4,MAY,5,"11,12"
2404,24,4,JUNE,6,"13,14"
2404,24,4,JULY,7,"17,18"
2404,24,4,AUGUST,8,"16,17"
2404,24,4,SEPTEMBER,9,"18,19"
2404,24,4,OCTOBER,10,"19,20"
2405,24,5,APRIL,4,"13,14"
2405,24,5,MAY,5,"15,16"
2405,24,5,JUNE,6,"15,16"
2405,24,5,JULY,7,"19,20"
2405,24,5,AUGUST,8,"18,21"
2405,24,5,SEPTEMBER,9,"20,21"
2405,24,5,OCTOBER,10,"23,24"
2406,24,6,APRIL,4,"17,18"
2406,24,6,MAY,5,"17,18"
2406,24,6,JUNE,6,"20,21"
2406,24,6,JULY,7,"21,24"
2406,24,6,AUGUST,8,"22,23"
2406,24,6,SEPTEMBER,9,"22,25"
2406,24,6,OCTOBER,10,"25,26"
2407,24,7,APRIL,4,"19,20"
2407,24,7,MAY,5,"19,22"
2407,24,7,JUNE,6,"22,23"
2407,24,7,JULY,7,"25,26"
2407,24,7,AUGUST,8,"24,25"
2407,24,7,SEPTEMBER,9,"26,27"
2407,24,7,OCTOBER,10,"27,30"
2408,24,8,APRIL,4,"21,24"
2408,24,8,MAY,5,"23,24"
2408,24,8,JUNE,6,"26,27"
2408,24,8,JULY,7,"27,28"
2408,24,8,AUGUST,8,"28,29"
2408,24,8,SEPTEMBER,9,"28,29"
2408,24,8,OCTOBER,10,31
2408,24,8,NOVEMBER,11,1
2409,24,9,APRIL,4,"25,26"
2409,24,9,MAY,5,"25,26"
2409,24,9,JUNE,6,"28,29"
2409,24,9,JULY,7,31
2409,24,9,AUGUST,8,"1,30,31"
2409,24,9,OCTOBER,10,"2,3"
2409,24,9,NOVEMBER,11,"2,3"
2410,24,10,APRIL,4,"27,28"
2410,24,10,MAY,5,"30,31"
2410,24,10,JUNE,6,30
2410,24,10,JULY,7,3
2410,24,10,AUGUST,8,"2,3"
2410,24,10,SEPTEMBER,9,"1,5"
2410,24,10,OCTOBER,10,"4,5"
2410,24,10,NOVEMBER,11,"6,7"
2411,24,11,MAY,5,"1,2"
2411,24,11,JUNE,6,"1,2"
2411,24,11,JULY,7,"5,6"
2411,24,11,AUGUST,8,"4,7"
2411,24,11,SEPTEMBER,9,"6,7"
2411,24,11,OCTOBER,10,"6,10"
2411,24,11,NOVEMBER,11,"8,9"
2501,25,1,APRIL,4,"3,4"
2501,25,1,MAY,5,"1,2"
2501,25,1,JUNE,6,"5,6"
2501,25,1,JULY,7,3
2501,25,1,AUGUST,8,"1,7"
2501,25,1,SEPTEMBER,9,5
2501,25,1,OCTOBER,10,"2,3"
2501,25,1,NOVEMBER,11,"6,7"
2502,25,2,APRIL,4,"5,6"
2502,25,2,MAY,5,"3,4"
2502,25,2,JUNE,6,"1,7"
2502,25,2,JULY,7,"5,6"
2502,25,2,AUGUST,8,"2,3"
2502,25,2,SEPTEMBER,9,"6,7"
2502,25,2,OCTOBER,10,"4,5"
2502,25,2,NOVEMBER,11,"1,2"
2503,25,3,APRIL,4,"7,10"
2503,25,3,MAY,5,"5,8"
2503,25,3,JUNE,6,"2,12"
2503,25,3,JULY,7,"7,10"
2503,25,3,AUGUST,8,"4,14"
2503,25,3,SEPTEMBER,9,"1,11"
2503,25,3,OCTOBER,10,6
2503,25,3,NOVEMBER,11,"3,13"
2504,25,4,APRIL,4,"11,12"
2504,25,4,MAY,5,"9,10"
2504,25,4,JUNE,6,"13,14"
2504,25,4,JULY,7,"11,12"
2504,25,4,AUGUST,8,"8,9"
2504,25,4,SEPTEMBER,9,"12,13"
2504,25,4,OCTOBER,10,"10,11"
2504,25,4,NOVEMBER,11,"8,14"
2505,25,5,APRIL,4,"13,14"
2505,25,5,MAY,5,"11,12"
2505,25,5,JUNE,6,"8,9"
2505,25,5,JULY,7,"13,14"
2505,25,5,AUGUST,8,"10,11"
2505,25,5,SEPTEMBER,9,"8,14"
2505,25,5,OCTOBER,10,"12,13"
2505,25,5,NOVEMBER,11,"9,10"
2506,25,6,APRIL,4,"17,18"
2506,25,6,MAY,5,"15,16"
2506,25,6,JUNE,6,"20,"
2506,25,6,JULY,7,"17,18"
2506,25,6,AUGUST,8,"15,21"
2506,25,6,SEPTEMBER,9,"18,19"
2506,25,6,OCTOBER,10,"16,17"
2506,25,6,NOVEMBER,11,"20,21"
2507,25,7,APRIL,4,"19,20"
2507,25,7,MAY,5,"17,18"
2507,25,7,JUNE,6,"15,21"
2507,25,7,JULY,7,"19,20"
2507,25,7,AUGUST,8,"16,17"
2507,25,7,SEPTEMBER,9,"20,21"
2507,25,7,OCTOBER,10,"18,19"
2507,25,7,NOVEMBER,11,"15,16"
2508,25,8,APRIL,4,"21,24"
2508,25,8,MAY,5,"19,22"
2508,25,8,JUNE,6,"16,26"
2508,25,8,JULY,7,"21,24"
2508,25,8,AUGUST,8,"18,28"
2508,25,8,SEPTEMBER,9,"15,25"
2508,25,8,OCTOBER,10,"20,23"
2508,25,8,NOVEMBER,11,"17,27"
2509,25,9,APRIL,4,"25,26"
2509,25,9,MAY,5,"23,24"
2509,25,9,JUNE,6,"27,28"
2509,25,9,JULY,7,"25,26"
