WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
1702,17,02,NOVEMBER,11,"6,7"
1703,17,03,APRIL,4,"7,8"
1703,17,03,JUNE,6,"17,18"
1703,17,03,AUGUST,8,"28,29"
1703,17,03,NOVEMBER,11,"10,12"
1704,17,04,APRIL,4,"9,10"
1704,17,04,JUNE,6,"20,23"
1704,17,04,SEPTEMBER,9,"2,3"
1704,17,04,NOVEMBER,11,"13,14"
1705,17,05,APRIL,4,"11,14"
1705,17,05,JUNE,6,"24,25"
1705,17,05,SEPTEMBER,9,"4,5"
1705,17,05,NOVEMBER,11,"17,18"
1706,17,06,APRIL,4,"15,16"
1706,17,06,JUNE,6,"26,27"
1706,17,06,SEPTEMBER,9,"8,9"
1706,17,06,NOVEMBER,11,"19,20"
1707,17,07,APRIL,4,"17,18"
1707,17,07,JUNE,6,30
1707,17,07,JULY,7,1
1707,17,07,SEPTEMBER,9,"10,11"
1707,17,07,NOVEMBER,11,"21,24"
1708,17,08,APRIL,4,"21,22"
1708,17,08,JULY,7,"2,3"
1708,17,08,SEPTEMBER,9,"12,15"
1709,17,09,APRIL,4,"23,24"
1709,17,09,JULY,7,"7,8"
1709,17,09,SEPTEMBER,9,"16,17"
1710,17,10,APRIL,4,"25,28"
1710,17,10,JULY,7,"9,10"
1710,17,10,SEPTEMBER,9,"18,19"
1711,17,11,APRIL,4,"25,28"
1711,17,11,JULY,7,"9,10"
1711,17,11,SEPTEMBER,9,"18,19"
1712,17,12,MAY,5,"29,30"
1712,17,12,JULY,7,"11,14"
1712,17,12,SEPTEMBER,9,"22,23"
1713,17,13,MAY,5,"1,2"
1713,17,13,JULY,7,"15,16"
1713,17,13,SEPTEMBER,9,"24,25"
1714,17,14,MAY,5,"5,6"
1714,17,14,JULY,7,"21,22"
1714,17,14,SEPTEMBER,9,30
1714,17,14,OCTOBER,10,1
1715,17,15,MAY,5,"9,12"
1715,17,15,JULY,7,"23,24"
1715,17,15,OCTOBER,10,"2,3"
1716,17,16,MAY,5,"13,14"
1716,17,16,JULY,7,"25,28"
1716,17,16,OCTOBER,10,"6,7"
1717,17,17,MAY,5,"15,16"
1717,17,17,JULY,7,"29,30"
1717,17,17,OCTOBER,10,"8,9"
1718,17,18,MAY,5,"19,20"
1718,17,18,JULY,7,31
1718,17,18,AUGUST,8,1
1718,17,18,OCTOBER,10,"10,14"
1719,17,19,MAY,5,"21,22"
1719,17,19,AUGUST,8,"4,5"
1719,17,19,OCTOBER,10,"15,16"
1720,17,20,MAY,5,"23,27"
1720,17,20,AUGUST,8,"6,7"
1720,17,20,OCTOBER,10,"17,20"
1721,17,21,MAY,5,"28,29"
1721,17,21,AUGUST,8,"8,11"
1721,17,21,OCTOBER,10,"21,22"
1722,17,22,MAY,5,30
1722,17,22,JUNE,6,2
1722,17,22,AUGUST,8,"12,13"
1722,17,22,OCTOBER,10,"23,24"
1723,17,23,JUNE,6,"3,4"
1723,17,23,AUGUST,8,"14,15"
1723,17,23,OCTOBER,10,"27,28"
1724,17,24,JUNE,6,"5,6"
1724,17,24,AUGUST,8,"18,19"
1724,17,24,OCTOBER,10,"29,30"
1725,17,25,JUNE,6,"9,10"
1725,17,25,AUGUST,8,"20,21"
1725,17,25,OCTOBER,10,31
1725,17,25,NOVEMBER,11,3
1801,18,01,APRIL,4,"7,8"
1801,18,01,MAY,5,30
1801,18,01,JUNE,6,2
1801,18,01,AUGUST,8,"4,5"
1801,18,01,SEPTEMBER,9,"22,23"
1801,18,01,NOVEMBER,11,"17,18"
1802,18,02,MAY,5,"23,27"
1802,18,02,JUNE,6,"5,6"
1802,18,02,AUGUST,8,"18,19"
1802,18,02,NOVEMBER,11,"6,7"
1803,18,03,MAY,5,"21,22"
1803,18,03,JUNE,6,"24,25"
1803,18,03,SEPTEMBER,9,"4,5"
1803,18,03,OCTOBER,10,"29,30"
1804,18,04,MAY,5,"13,14"
1804,18,04,JUNE,6,"26,27"
1804,18,04,SEPTEMBER,9,"2,3"
1804,18,04,NOVEMBER,11,"4,5"
1805,18,05,APRIL,4,"9,10"
1805,18,05,JUNE,6,"20,23"
1805,18,05,JULY,7,"29,30"
1805,18,05,SEPTEMBER,9,"24,25"
1806,18,06,APRIL,4,"15,16"
1806,18,06,JUNE,6,"11,12"
1806,18,06,AUGUST,8,"6,7"
1806,18,06,SEPTEMBER,9,30
1806,18,06,OCTOBER,10,1
1807,18,07,APRIL,4,"11,14"
1807,18,07,JUNE,6,"9,10"
1807,18,07,AUGUST,8,"8,11"
1807,18,07,SEPTEMBER,9,"26,29"
1808,18,08,APRIL,4,"17,18"
1808,18,08,JUNE,6,"13,16"
1808,18,08,AUGUST,8,"14,15"
1808,18,08,OCTOBER,10,"2,3"
1809,18,09,APRIL,4,"21,22"
1809,18,09,JUNE,6,"17,18"
1809,18,09,AUGUST,8,"12,13"
1809,18,09,OCTOBER,10,"15,16"
1810,18,10,APRIL,4,"23,24"
1810,18,10,JUNE,6,30
1810,18,10,JULY,7,1
1810,18,10,SEPTEMBER,9,"10,11"
1810,18,10,NOVEMBER,11,"10,12"
1811,18,11,APRIL,4,"25,28"
1811,18,11,JULY,7,31
1811,18,11,AUGUST,8,1
1811,18,11,SEPTEMBER,9,"8,9"
1811,18,11,OCTOBER,10,"27,28"
1812,18,12,APRIL,4,"29,30"
1812,18,12,JULY,7,"7,8"
1812,18,12,SEPTEMBER,9,"16,17"
1812,18,12,OCTOBER,10,"21,22"
1813,18,13,MAY,5,"1,2"
1813,18,13,JULY,7,"2,3"
1813,18,13,AUGUST,8,"26,27"
1813,18,13,OCTOBER,10,"6,7"
1813,18,13,NOVEMBER,11,"21,24"
1814,18,14,MAY,5,"7,8"
1814,18,14,JULY,7,"9,10"
1814,18,14,AUGUST,8,"20,21"
1814,18,14,OCTOBER,10,"8,9"
1815,18,15,MAY,5,"9,12"
1815,18,15,JULY,7,"21,22"
1815,18,15,AUGUST,8,"28,29"
1815,18,15,OCTOBER,10,"17,20"
1816,18,16,MAY,5,"15,16"
1816,18,16,JULY,7,"17,18"
1816,18,16,SEPTEMBER,9,"12,15"
1816,18,16,OCTOBER,10,"23,24"
1817,18,17,MAY,5,"5,6"
1817,18,17,JULY,7,"11,14"
1817,18,17,AUGUST,8,"22,25"
1817,18,17,OCTOBER,10,"10,14"
1818,18,18,MAY,5,"19,20"
1818,18,18,JULY,7,"25,28"
1818,18,18,SEPTEMBER,9,"18,19"
1818,18,18,OCTOBER,10,31
1818,18,18,NOVEMBER,11,3
1819,18,19,APRIL,4,"1,2"
1819,18,19,JUNE,6,"3,4"
1819,18,19,JULY,7,"15,16"
1819,18,19,NOVEMBER,11,"13,14"
1820,18,20,APRIL,4,"3,4"
1820,18,20,MAY,5,"28,29"
1820,18,20,JULY,7,"23,24"
1820,18,20,NOVEMBER,11,"19,20"
1901,19,01,APRIL,4,"1,2"
1901,19,01,JUNE,6,"11,12"
1901,19,01,AUGUST,8,"22,25"
1901,19,01,NOVEMBER,11,"4,5"
1902,19,02,APRIL,4,"3,4"
1902,19,02,JUNE,6,"13,16"
1902,19,02,AUGUST,8,"26,27"
1902,19,02,NOVEMBER,11,"6,7"
1903,19,03,APRIL,4,"7,8"
1903,19,03,JUNE,6,"17,18"
1903,19,03,AUGUST,8,"28,29"
1903,19,03,NOVEMBER,11,"10,12"
1904,19,04,APRIL,4,"9,10"
1904,19,04,JUNE,6,"20,23"
1904,19,04,SEPTEMBER,9,"2,3"
1904,19,04,NOVEMBER,11,"13,14"
1905,19,05,APRIL,4,"11,14"
1905,19,05,JUNE,6,"24,25"
1905,19,05,SEPTEMBER,9,"4,5"
1905,19,05,NOVEMBER,11,"17,18"
1906,19,06,APRIL,4,"15,16"
1906,19,06,JUNE,6,"26,27"
1906,19,06,SEPTEMBER,9,"9,10"
1906,19,06,NOVEMBER,11,"19,20"
1907,19,07,APRIL,4,"17,18"
1907,19,07,JUNE,6,30
1907,19,07,JULY,7,1
1907,19,07,SEPTEMBER,9,"10,11"
1907,19,07,NOVEMBER,11,"21,24"
1908,19,08,APRIL,4,"21,22"
1908,19,08,JULY,7,"2,3"
1908,19,08,SEPTEMBER,9,"12,15"
1909,19,09,APRIL,4,"23,24"
1909,19,09,JULY,7,"7,8"
1909,19,09,SEPTEMBER,9,"16,17"
1910,19,10,APRIL,4,"25,28"
1910,19,10,JULY,7,"9,10"
1910,19,10,SEPTEMBER,9,"18,19"
1911,19,11,APRIL,4,"29,30"
1911,19,11,JULY,7,"11,14"
1911,19,11,SEPTEMBER,9,"22,23"
1912,19,12,MAY,5,"1,2"
1912,19,12,JULY,7,"15,16"
1912,19,12,SEPTEMBER,9,"24,25"
1913,19,13,MAY,5,"5,6"
1913,19,13,JULY,7,"17,18"
1913,19,13,SEPTEMBER,9,"26,29"
1914,19,14,MAY,5,"7,8"
1914,19,14,JULY,7,"21,22"
1914,19,14,SEPTEMBER,9,30
1914,19,14,OCTOBER,10,1
1915,19,15,MAY,5,"9,12"
1915,19,15,JULY,7,"23,24"
1915,19,15,OCTOBER,10,"2,3"
1916,19,16,MAY,5,"13,14"
1916,19,16,JULY,7,"25,28"
1916,19,16,OCTOBER,10,"6,7"
1917,19,17,MAY,5,"15,16"
1917,19,17,JULY,7,"29,30"
1917,19,17,OCTOBER,10,"8,9"
1918,19,18,MAY,5,"19,20"
1918,19,18,JULY,7,31
1918,19,18,AUGUST,8,1
1918,19,18,OCTOBER,10,"10,14"
1919,19,19,MAY,5,"21,22"
1919,19,19,AUGUST,8,"4,5"
1919,19,19,OCTOBER,10,"15,16"
1920,19,20,MAY,5,"23,27"
1920,19,20,AUGUST,8,"6,7"
1920,19,20,OCTOBER,10,"17,20"
1921,19,21,MAY,5,"28,29"
1921,19,21,AUGUST,8,"8,11"
1921,19,21,OCTOBER,10,"21,22"
1922,19,22,MAY,5,30
1922,19,22,JUNE,6,2
1922,19,22,AUGUST,8,"12,13"
1922,19,22,OCTOBER,10,"23,24"
1923,19,23,JUNE,6,"3,4"
1923,19,23,AUGUST,8,"14,15"
1923,19,23,OCTOBER,10,"27,28"
1924,19,24,JUNE,6,"5,6"
1924,19,24,AUGUST,8,"18,19"
1924,19,24,OCTOBER,10,"29,30"
1925,19,25,JUNE,6,"9,10"
1925,19,25,AUGUST,8,"20,21"
1925,19,25,OCTOBER,10,31
1925,19,25,NOVEMBER,11,3
2001,20,01,APRIL,4,"1,2"
2001,20,01,MAY,5,"23,27"
2001,20,01,JULY,7,"21,22"
2001,20,01,SEPTEMBER,9,"12,15"
2002,20,02,APRIL,4,"3,4"
2002,20,02,MAY,5,"28,29"
2002,20,02,JULY,7,"23,24"
2002,20,02,SEPTEMBER,9,"16,17"
2003,20,03,APRIL,4,"7,8"
2003,20,03,MAY,5,30
2003,20,03,JUNE,6,2
2003,20,03,JULY,7,"25,28"
2003,20,03,SEPTEMBER,9,"18,19"
2003,20,03,NOVEMBER,11,"17,18"
2004,20,04,APRIL,4,"9,10"
2004,20,04,JUNE,6,"3,4"
2004,20,04,JULY,7,"29,30"
2004,20,04,SEPTEMBER,9,"22,23"
2004,20,04,NOVEMBER,11,"19,20"
2005,20,05,APRIL,4,"11,14"
2005,20,05,JUNE,6,"5,6"
2005,20,05,JULY,7,31
2005,20,05,AUGUST,8,1
2005,20,05,SEPTEMBER,9,"24,25"
2006,20,06,APRIL,4,"15,16"
2006,20,06,JUNE,6,"9,10"
2006,20,06,AUGUST,8,"4,5"
2006,20,06,SEPTEMBER,9,"26,29"
2006,20,06,NOVEMBER,11,"21,24"
2007,20,07,APRIL,4,"17,18"
2007,20,07,JUNE,6,"11,12"
2007,20,07,AUGUST,8,"6,7"
2007,20,07,SEPTEMBER,9,30
2007,20,07,OCTOBER,10,1
2008,20,08,APRIL,4,"21,22"
2008,20,08,JUNE,6,"13,16"
2008,20,08,AUGUST,8,"8,11"
2008,20,08,OCTOBER,10,"2,3"
2009,20,09,APRIL,4,"23,24"
2009,20,09,JUNE,6,"17,18"
2009,20,09,AUGUST,8,"12,13"
2009,20,09,OCTOBER,10,"6,7"
2010,20,10,APRIL,4,"25,28"
2010,20,10,JUNE,6,"20,23"
2010,20,10,AUGUST,8,"14,15"
2010,20,10,OCTOBER,10,"8,9"
2011,20,11,APRIL,4,"29,30"
2011,20,11,JUNE,6,"24,25"
2011,20,11,AUGUST,8,"18,19"
2011,20,11,OCTOBER,10,"10,14"
2012,20,12,MAY,5,"1,2"
2012,20,12,JUNE,6,"26,27"
2012,20,12,AUGUST,8,"20,21"
2012,20,12,OCTOBER,10,"15,16"
2012,20,12,NOVEMBER,11,"6,7"
2013,20,13,MAY,5,"5,6"
2013,20,13,JUNE,6,30
2013,20,13,JULY,7,1
2013,20,13,AUGUST,8,"22,25"
2013,20,13,OCTOBER,10,"17,20"
2013,20,13,NOVEMBER,11,"10,12"
2014,20,14,MAY,5,"7,8"
2014,20,14,JULY,7,"2,3"
2014,20,14,AUGUST,8,"26,27"
2014,20,14,OCTOBER,10,"21,22"
2014,20,14,NOVEMBER,11,"13,14"
2015,20,15,MAY,5,"9,12"
2015,20,15,JULY,7,"7,8"
2015,20,15,AUGUST,8,"28,29"
2015,20,15,OCTOBER,10,"23,24"
2016,20,16,MAY,5,"13,14"
2016,20,16,JULY,7,"9,10"
2016,20,16,SEPTEMBER,9,"2,3"
2016,20,16,OCTOBER,10,"27,28"
2017,20,17,MAY,5,"15,16"
2017,20,17,JULY,7,"11,14"
2017,20,17,SEPTEMBER,9,"4,5"
2017,20,17,OCTOBER,10,"29,30"
2018,20,18,MAY,5,"19,20"
2018,20,18,JULY,7,"15,16"
2018,20,18,SEPTEMBER,9,"8,9"
2018,20,18,OCTOBER,10,31
2018,20,18,NOVEMBER,11,3
2019,20,19,MAY,5,"21,22"
2019,20,19,JULY,7,"17,18"
2019,20,19,SEPTEMBER,9,"10,11"
2019,20,19,NOVEMBER,11,"4,5"
2101,21,01,APRIL,4,"1,2"
2101,21,01,MAY,5,"28,29"
2101,21,01,JULY,7,"25,28"
2101,21,01,SEPTEMBER,9,"22,23"
2101,21,01,NOVEMBER,11,"19,20"
2102,21,02,APRIL,4,"3,4"
2102,21,02,MAY,5,30
2102,21,02,JUNE,6,2
2102,21,02,JULY,7,"29,30"
2102,21,02,SEPTEMBER,9,"24,25"
2102,21,02,NOVEMBER,11,"21,24"
2103,21,03,APRIL,4,"7,8"
2103,21,03,JUNE,6,"3,4"
2103,21,03,JULY,7,31
2103,21,03,AUGUST,8,1
2103,21,03,SEPTEMBER,9,"26,29"
2104,21,04,APRIL,4,"9,10"
2104,21,04,JUNE,6,"5,6"
2104,21,04,JULY,7,"4,5"
2104,21,04,AUGUST,8,30
2104,21,04,SEPTEMBER,9,1
2105,21,05,APRIL,4,"11,14"
2105,21,05,JUNE,6,"9,10"
2105,21,05,AUGUST,8,"6,7"
2105,21,05,OCTOBER,10,"2,3"
2106,21,06,APRIL,4,"11,14"
2106,21,06,JUNE,6,"11,12"
2106,21,06,AUGUST,8,"8,11"
2106,21,06,OCTOBER,10,"6,7"
2107,21,07,APRIL,4,"17,18"
2107,21,07,JUNE,6,"13,16"
2107,21,07,AUGUST,8,"12,13"
2107,21,07,OCTOBER,10,"8,9"
2108,21,08,APRIL,4,"21,23"
2108,21,08,JUNE,6,"17,18"
2108,21,08,AUGUST,8,"14,15"
2108,21,08,OCTOBER,10,"10,14"
2109,21,09,APRIL,4,"23,24"
2109,21,09,JUNE,6,"20,23"
2109,21,09,AUGUST,8,"18,19"
2109,21,09,OCTOBER,10,"15,16"
2110,21,10,APRIL,4,"25,28"
2110,21,10,JUNE,6,"24,25"
2110,21,10,AUGUST,8,"20,21"
2110,21,10,OCTOBER,10,"17,20"
2111,21,11,APRIL,4,"29,30"
2111,21,11,JUNE,6,"26,27"
2111,21,11,AUGUST,8,"22,25"
2111,21,11,OCTOBER,10,"21,22"
2112,21,12,MAY,5,"1,2"
2112,21,12,JUNE,6,30
2112,21,12,JULY,7,1
2112,21,12,AUGUST,8,"26,27"
2112,21,12,OCTOBER,10,"23,24"
2113,21,13,MAY,5,"5,6"
2113,21,13,JULY,7,"2,3"
2113,21,13,AUGUST,8,"28,29"
2113,21,13,OCTOBER,10,"27,28"
2114,21,14,MAY,5,"7,8"
2114,21,14,JULY,7,"7,8"
2114,21,14,SEPTEMBER,9,"2,3"
2114,21,14,OCTOBER,10,"29,30"
2115,21,15,MAY,5,"9,12"
2115,21,15,JULY,7,"9,10"
2115,21,15,SEPTEMBER,9,"4,5"
2115,21,15,OCTOBER,10,31
2115,21,15,NOVEMBER,11,3
2116,21,16,MAY,5,"13,14"
2116,21,16,JULY,7,"11,14"
2116,21,16,SEPTEMBER,9,"8,9"
2116,21,16,NOVEMBER,11,"4,5"
2117,21,17,MAY,5,"15,16"
2117,21,17,JULY,7,"15,16"
2117,21,17,SEPTEMBER,9,"10,11"
2117,21,17,NOVEMBER,11,"6,7"
2118,21,18,MAY,5,"19,20"
2118,21,18,JULY,7,"17,18"
2118,21,18,SEPTEMBER,9,"12,15"
2118,21,18,NOVEMBER,11,"10,12"
2119,21,19,MAY,5,"21,22"
2119,21,19,JULY,7,"21,22"
2119,21,19,SEPTEMBER,9,"16,17"
2119,21,19,NOVEMBER,11,"13,14"
2120,21,20,MAY,5,"23,27"
2120,21,20,JULY,7,"23,24"
2120,21,20,SEPTEMBER,9,"18,19"
2120,21,20,NOVEMBER,11,"17,18"
2201,22,01,APRIL,4,"1,2"
2201,22,01,MAY,5,"9,12"
2201,22,01,JUNE,6,"20,23"
2201,22,01,JULY,7,31
2201,22,01,AUGUST,8,1
2201,22,01,SEPTEMBER,9,"10,11"
2201,22,01,OCTOBER,10,"21,22"
2202,22,02,APRIL,4,"3,4"
2202,22,02,MAY,5,"13,14"
2202,22,02,JUNE,6,"24,25"
2202,22,02,AUGUST,8,"4,5"
2202,22,02,SEPTEMBER,9,"12,15"
2202,22,02,OCTOBER,10,"23,24"
2203,22,03,APRIL,4,"7,8"
2203,22,03,MAY,5,"15,16"
2203,22,03,JUNE,6,"26,27"
2203,22,03,AUGUST,8,"6,7"
2203,22,03,SEPTEMBER,9,"16,17"
2203,22,03,OCTOBER,10,"27,28"
2204,22,04,APRIL,4,"9,10"
2204,22,04,MAY,5,"19,20"
2204,22,04,JUNE,6,30
2204,22,04,JULY,7,1
2204,22,04,AUGUST,8,"8,11"
2204,22,04,SEPTEMBER,9,"18,19"
2204,22,04,OCTOBER,10,"29,30"
2205,22,05,APRIL,4,"11,14"
2205,22,05,MAY,5,"21,22"
2205,22,05,JULY,7,"2,3"
2205,22,05,AUGUST,8,"12,13"
2205,22,05,SEPTEMBER,9,"22,23"
2205,22,05,OCTOBER,10,31
2205,22,05,NOVEMBER,11,3
2206,22,06,APRIL,4,"15,16"
2206,22,06,MAY,5,"23,27"
2206,22,06,JULY,7,"7,8"
2206,22,06,AUGUST,8,"14,15"
2206,22,06,SEPTEMBER,9,"24,25"
2206,22,06,NOVEMBER,11,"4,5"
2207,22,07,APRIL,4,"17,18"
2207,22,07,MAY,5,"28,29"
2207,22,07,JULY,7,"9,10"
2207,22,07,AUGUST,8,"18,19"
2207,22,07,SEPTEMBER,9,"26,29"
2207,22,07,NOVEMBER,11,"6,7"
2208,22,08,APRIL,4,"21,22"
2208,22,08,MAY,5,30
2208,22,08,JUNE,6,2
2208,22,08,JULY,7,"11,14"
2208,22,08,AUGUST,8,"20,21"
2208,22,08,SEPTEMBER,9,30
2208,22,08,OCTOBER,10,1
2208,22,08,NOVEMBER,11,"10,12"
2209,22,09,APRIL,4,"23,24"
2209,22,09,JUNE,6,"3,4"
2209,22,09,JULY,7,"15,16"
2209,22,09,AUGUST,8,"22,25"
2209,22,09,OCTOBER,10,"2,3"
2209,22,09,NOVEMBER,11,"13,14"
2210,22,10,APRIL,4,"25,28"
2210,22,10,JUNE,6,"5,6"
2210,22,10,JULY,7,"17,18"
2210,22,10,AUGUST,8,"26,27"
2210,22,10,OCTOBER,10,"6,7"
2210,22,10,NOVEMBER,11,"17,18"
2211,22,11,APRIL,4,"29,30"
2211,22,11,JUNE,6,"9,10"
2211,22,11,JULY,7,"21,22"
2211,22,11,AUGUST,8,"28,29"
2211,22,11,OCTOBER,10,"8,9"
2211,22,11,NOVEMBER,11,"19,20"
2212,22,12,MAY,5,"1,2"
2212,22,12,JUNE,6,"11,12"
2212,22,12,JULY,7,"23,24"
2212,22,12,SEPTEMBER,9,"2,3"
2212,22,12,OCTOBER,10,"10,14"
2212,22,12,NOVEMBER,11,"21,24"
2213,22,13,MAY,5,"5,6"
2213,22,13,JUNE,6,"13,16"
2213,22,13,JULY,7,"25,28"
2213,22,13,SEPTEMBER,9,"4,5"
2213,22,13,OCTOBER,10,"15,16"
2214,22,14,MAY,5,"7,8"
2214,22,14,JUNE,6,"17,18"
2214,22,14,JULY,7,"29,30"
2214,22,14,SEPTEMBER,9,"8,9"
2214,22,14,OCTOBER,10,"17,20"
2301,23,01,APRIL,4,"1,2"
2301,23,01,JUNE,6,"9,10"
2301,23,01,AUGUST,8,"18,19"
2301,23,01,OCTOBER,10,"27,29"
2302,23,02,APRIL,4,"3,4"
2302,23,02,JUNE,6,"11,12"
2302,23,02,AUGUST,8,"20,21"
2302,23,02,OCTOBER,10,"29,30"
2303,23,03,APRIL,4,"7,8"
2303,23,03,JUNE,6,"13,16"
2303,23,03,AUGUST,8,"22,25"
2303,23,03,OCTOBER,10,31
2303,23,03,NOVEMBER,11,3
2304,23,04,APRIL,4,"9,10"
2304,23,04,JUNE,6,"17,18"
2304,23,04,AUGUST,8,"26,27"
2304,23,04,NOVEMBER,11,"4,5"
2305,23,05,APRIL,4,"11,14"
2305,23,05,JUNE,6,"20,23"
2305,23,05,AUGUST,8,"23,28"
2305,23,05,NOVEMBER,11,"6,7"
2306,23,06,APRIL,4,"15,16"
2306,23,06,JUNE,6,"24,25"
2306,23,06,SEPTEMBER,9,"2,3"
2306,23,06,NOVEMBER,11,"10,12"
2307,23,07,APRIL,4,"17,18"
2307,23,07,JUNE,6,"26,27"
2307,23,07,SEPTEMBER,9,"4,5"
2307,23,07,NOVEMBER,11,"13,14"
2308,23,08,APRIL,4,"21,22"
2308,23,08,JUNE,6,30
2308,23,08,JULY,7,1
2308,23,08,SEPTEMBER,9,"8,9"
2308,23,08,NOVEMBER,11,"17,18"
2309,23,09,APRIL,4,"23,24"
2309,23,09,JULY,7,"2,3"
2309,23,09,SEPTEMBER,9,"10,11"
2309,23,09,NOVEMBER,11,"19,20"
2310,23,10,APRIL,4,"25,26"
2310,23,10,JULY,7,"7,8"
2310,23,10,SEPTEMBER,9,"12,15"
2310,23,10,NOVEMBER,11,"21,24"
2311,23,11,APRIL,4,"29,30"
2311,23,11,JULY,7,"9,10"
2311,23,11,SEPTEMBER,9,"16,17"
2312,23,12,MAY,5,"1,2"
2312,23,12,JULY,7,"11,14"
2312,23,12,SEPTEMBER,9,"18,19"
2313,23,13,MAY,5,"5,6"
2313,23,13,JULY,7,"15,16"
2313,23,13,SEPTEMBER,9,"22,23"
2314,23,14,MAY,5,"7,8"
2314,23,14,JULY,7,"17,18"
2314,23,14,SEPTEMBER,9,"24,25"
2315,23,15,MAY,5,"9,12"
2315,23,15,JULY,7,"21,22"
2315,23,15,SEPTEMBER,9,"26,29"
2316,23,16,MAY,5,"13,14"
2316,23,16,JULY,7,"23,24"
2316,23,16,SEPTEMBER,9,30
2316,23,16,OCTOBER,10,1
2317,23,17,MAY,5,"15,16"
2317,23,17,JULY,7,"25,28"
2317,23,17,OCTOBER,10,"2,3"
2318,23,18,MAY,5,"19,20"
2318,23,18,JULY,7,"29,30"
2318,23,18,OCTOBER,10,"6,7"
2319,23,19,MAY,5,"21,22"
2319,23,19,JULY,7,31
2319,23,19,AUGUST,8,1
2319,23,19,OCTOBER,10,"8,9"
2320,23,20,MAY,5,"23,27"
2320,23,20,AUGUST,8,"4,5"
2320,23,20,OCTOBER,10,"10,14"
2321,23,21,MAY,5,"28,29"
2321,23,21,AUGUST,8,"6,7"
2321,23,21,OCTOBER,10,"15,16"
2322,23,22,MAY,5,30
2322,23,22,JUNE,6,2
2322,23,22,AUGUST,8,"8,11"
2322,23,22,OCTOBER,10,"17,20"
2323,23,23,JUNE,6,"3,4"
2323,23,23,AUGUST,8,"12,13"
2323,23,23,OCTOBER,10,"21,22"
2324,23,24,JUNE,6,"5,6"
2324,23,24,AUGUST,8,"14,15"
2324,23,24,OCTOBER,10,"23,24"
2401,24,01,APRIL,4,"1,2"
2401,24,01,MAY,5,"1,2"
2401,24,01,JUNE,6,"4,7"
2401,24,01,JULY,7,"7,8"
2401,24,01,AUGUST,8,"6,7"
2401,24,01,SEPTEMBER,9,"8,9"
2401,24,01,OCTOBER,10,"8,9"
2401,24,01,NOVEMBER,11,"10,12"
2402,24,02,APRIL,4,"3,4"
2402,24,02,MAY,5,"5,6"
2402,24,02,JUNE,6,"6,9"
2402,24,02,JULY,7,"9,10"
2402,24,02,AUGUST,8,"8,11"
2402,24,02,SEPTEMBER,9,"10,11"
2402,24,02,OCTOBER,10,"10,14"
2402,24,02,NOVEMBER,11,"13,14"
2403,24,03,APRIL,4,"7,8"
2403,24,03,MAY,5,"7,8"
2403,24,03,JUNE,6,"9,10"
2403,24,03,JULY,7,"11,14"
2403,24,03,AUGUST,8,"12,13"
2403,24,03,SEPTEMBER,9,"12,15"
2403,24,03,OCTOBER,10,"15,16"
2403,24,03,NOVEMBER,11,"17,18"
2404,24,04,APRIL,4,"9,10"
2404,24,04,MAY,5,"9,12"
2404,24,04,JUNE,6,"11,12"
2404,24,04,JULY,7,"15,16"
2404,24,04,AUGUST,8,"14,15"
2404,24,04,SEPTEMBER,9,"16,17"
2404,24,04,OCTOBER,10,"17,20"
2404,24,04,NOVEMBER,11,"19,20"
2405,24,05,APRIL,4,"11,14"
2405,24,05,MAY,5,"13,14"
2405,24,05,JUNE,6,"13,16"
2405,24,05,JULY,7,"17,18"
2405,24,05,AUGUST,8,"18,19"
2405,24,05,SEPTEMBER,9,"18,19"
2405,24,05,OCTOBER,10,"21,22"
2405,24,05,NOVEMBER,11,"21,24"
2406,24,06,APRIL,4,"15,16"
2406,24,06,MAY,5,"15,16"
2406,24,06,JUNE,6,"17,18"
2406,24,06,JULY,7,"21,22"
2406,24,06,AUGUST,8,"20,21"
2406,24,06,SEPTEMBER,9,"22,23"
2406,24,06,OCTOBER,10,"23,24"
2407,24,07,APRIL,4,"17,18"
2407,24,07,MAY,5,"19,20"
2407,24,07,JUNE,6,"20,23"
2407,24,07,JULY,7,"23,24"
2407,24,07,AUGUST,8,"22,25"
2407,24,07,SEPTEMBER,9,"24,25"
2407,24,07,OCTOBER,10,"27,28"
2408,24,08,APRIL,4,"21,22"
2408,24,08,MAY,5,"21,22"
2408,24,08,JUNE,6,"24,25"
2408,24,08,JULY,7,"25,28"
2408,24,08,AUGUST,8,"26,27"
2408,24,08,SEPTEMBER,9,"26,29"
2408,24,08,OCTOBER,10,"29,30"
2409,24,09,APRIL,4,"23,24"
2409,24,09,MAY,5,"23,27"
2409,24,09,JUNE,6,"26,27"
2409,24,09,JULY,7,"29,30"
2409,24,09,AUGUST,8,"28,29"
2409,24,09,SEPTEMBER,9,30
2409,24,09,OCTOBER,10,"1,31"
2409,24,09,NOVEMBER,11,3
2410,24,10,APRIL,4,"25,28"
2410,24,10,MAY,5,"28,29"
2410,24,10,JUNE,6,30
2410,24,10,JULY,7,1
2410,24,10,AUGUST,8,"1,2"
2410,24,10,SEPTEMBER,9,"2,3"
2410,24,10,OCTOBER,10,"2,3"
2410,24,10,NOVEMBER,11,"4,5"
2411,24,11,APRIL,4,"29,30"
2411,24,11,MAY,5,30
